stratum	sp_poststratum	panel_set	panel_address	panel_id
37	6	2	60	47
37	6	2	61	19
37	6	2	62	40
37	6	2	63	6
38	1	2	0	43
38	1	2	1	15
38	1	2	2	36
38	1	2	3	2
38	1	2	5	20
38	1	2	6	26
38	1	2	8	45
38	1	2	9	11
38	1	2	10	37
38	1	2	11	5
38	1	2	13	21
38	1	2	14	29
38	1	2	16	41
38	1	2	17	13
38	1	2	18	34
38	1	2	19	3
38	1	2	21	17
38	1	2	22	28
38	1	2	24	47
38	1	2	25	9
38	1	2	26	40
38	1	2	27	8
38	1	2	29	23
38	1	2	30	31
38	1	2	32	44
38	1	2	33	16
38	1	2	34	35
38	1	2	35	1
38	1	2	37	19
38	1	2	38	25
38	1	2	40	46
38	1	2	41	12
38	1	2	42	38
38	1	2	43	6
38	1	2	45	22
38	1	2	46	30
38	1	2	48	42
38	1	2	49	14
38	1	2	50	33
38	1	2	51	4
38	1	2	53	18
38	1	2	54	27
38	1	2	56	48
38	1	2	57	10
38	1	2	58	39
38	1	2	59	7
38	1	2	61	24
38	1	2	62	32
38	2	1	0	21
38	2	1	1	28
38	2	1	2	4
38	2	1	3	43
38	2	1	4	11
38	2	1	5	38
38	2	1	8	18
38	2	1	9	32
38	2	1	10	5
38	2	1	11	47
38	2	1	12	15
38	2	1	13	34
38	2	1	16	23
38	2	1	17	26
38	2	1	18	1
38	2	1	19	42
38	2	1	20	10
38	2	1	21	40
38	2	1	24	19
38	2	1	25	29
38	2	1	26	7
38	2	1	27	45
38	2	1	28	13
38	2	1	29	36
38	2	1	32	22
38	2	1	33	27
38	2	1	34	3
38	2	1	35	44
38	2	1	36	12
38	2	1	37	37
38	2	1	40	17
38	2	1	41	31
38	2	1	42	6
38	2	1	43	48
38	2	1	44	16
38	2	1	45	33
38	2	1	48	24
38	2	1	49	25
38	2	1	50	2
38	2	1	51	41
38	2	1	52	9
38	2	1	53	39
38	2	1	56	20
38	2	1	57	30
38	2	1	58	8
38	2	1	59	46
38	2	1	60	14
38	2	1	61	35
38	4	1	0	30
38	4	1	2	48
38	4	1	3	17
38	4	1	4	35
38	4	1	5	2
38	4	1	7	16
38	4	1	8	26
38	4	1	10	41
38	4	1	11	22
38	4	1	12	38
38	4	1	13	7
38	4	1	15	12
38	4	1	16	32
38	4	1	18	46
38	4	1	19	20
38	4	1	20	34
38	4	1	21	4
38	4	1	23	13
38	4	1	24	28
38	4	1	26	43
38	4	1	27	24
38	4	1	28	39
38	4	1	29	6
38	4	1	31	9
38	4	1	32	29
38	4	1	34	47
38	4	1	35	18
38	4	1	36	36
38	4	1	37	1
38	4	1	39	15
38	4	1	40	25
38	4	1	42	42
38	4	1	43	21
38	4	1	44	37
38	4	1	45	8
38	4	1	47	11
38	4	1	48	31
38	4	1	50	45
38	4	1	51	19
38	4	1	52	33
38	4	1	53	3
38	4	1	55	14
38	4	1	56	27
38	4	1	58	44
38	4	1	59	23
38	4	1	60	40
38	4	1	61	5
38	4	1	63	10
38	6	1	1	47
38	6	1	2	12
38	6	1	3	34
38	6	1	4	4
38	6	1	6	20
38	6	1	7	26
38	6	1	9	44
38	6	1	10	13
38	6	1	11	37
38	6	1	12	5
38	6	1	14	24
38	6	1	15	32
38	6	1	17	46
38	6	1	18	10
38	6	1	19	35
38	6	1	20	2
38	6	1	22	17
38	6	1	23	28
38	6	1	25	42
38	6	1	26	16
38	6	1	27	39
38	6	1	28	8
38	6	1	30	22
38	6	1	31	29
38	6	1	33	48
38	6	1	34	11
38	6	1	35	33
38	6	1	36	3
38	6	1	38	19
38	6	1	39	25
38	6	1	41	43
38	6	1	42	14
38	6	1	43	38
38	6	1	44	6
38	6	1	46	23
38	6	1	47	31
38	6	1	49	45
38	6	1	50	9
38	6	1	51	36
38	6	1	52	1
38	6	1	54	18
38	6	1	55	27
38	6	1	57	41
38	6	1	58	15
38	6	1	59	40
38	6	1	60	7
38	6	1	62	21
38	6	1	63	30
39	1	1	1	38
39	1	1	2	24
39	1	1	4	5
39	1	1	5	26
39	1	1	6	13
39	1	1	7	44
39	1	1	9	34
39	1	1	10	17
39	1	1	12	4
39	1	1	13	30
39	1	1	14	12
39	1	1	15	47
39	1	1	17	40
39	1	1	18	22
39	1	1	20	7
39	1	1	21	27
39	1	1	22	15
39	1	1	23	42
39	1	1	25	35
39	1	1	26	20
39	1	1	28	1
39	1	1	29	32
39	1	1	30	9
39	1	1	31	45
39	1	1	33	37
39	1	1	34	23
39	1	1	36	6
39	1	1	37	25
39	1	1	38	14
39	1	1	39	43
39	1	1	41	33
39	1	1	42	18
39	1	1	44	3
39	1	1	45	29
39	1	1	46	11
39	1	1	47	48
39	1	1	49	39
39	1	1	50	21
39	1	1	52	8
39	1	1	53	28
39	1	1	54	16
39	1	1	55	41
39	1	1	57	36
39	1	1	58	19
39	1	1	60	2
39	1	1	61	31
39	1	1	62	10
39	1	1	63	46
39	1	2	0	43
39	1	2	1	3
39	1	2	2	38
39	1	2	3	23
39	1	2	6	25
39	1	2	7	10
39	1	2	8	48
39	1	2	9	7
39	1	2	10	35
39	1	2	11	17
39	1	2	14	32
39	1	2	15	13
39	1	2	16	41
39	1	2	17	1
39	1	2	18	40
39	1	2	19	21
39	1	2	22	27
39	1	2	23	11
39	1	2	24	45
39	1	2	25	5
39	1	2	26	34
39	1	2	27	20
39	1	2	30	29
39	1	2	31	16
39	1	2	32	44
39	1	2	33	4
39	1	2	34	37
39	1	2	35	24
39	1	2	38	26
39	1	2	39	9
39	1	2	40	47
39	1	2	41	8
39	1	2	42	36
39	1	2	43	18
39	1	2	46	31
39	1	2	47	14
39	1	2	48	42
39	1	2	49	2
39	1	2	50	39
39	1	2	51	22
39	1	2	54	28
39	1	2	55	12
39	1	2	56	46
39	1	2	57	6
39	1	2	58	33
39	1	2	59	19
39	1	2	62	30
39	1	2	63	15
39	2	1	0	33
39	2	1	3	24
39	2	1	4	25
39	2	1	5	6
39	2	1	6	48
39	2	1	7	12
39	2	1	8	37
39	2	1	11	20
39	2	1	12	29
39	2	1	13	4
39	2	1	14	44
39	2	1	15	16
39	2	1	16	35
39	2	1	19	21
39	2	1	20	28
39	2	1	21	8
39	2	1	22	46
39	2	1	23	10
39	2	1	24	40
39	2	1	27	18
39	2	1	28	31
39	2	1	29	2
39	2	1	30	42
39	2	1	31	14
39	2	1	32	34
39	2	1	35	23
39	2	1	36	26
39	2	1	37	5
39	2	1	38	47
39	2	1	39	11
39	2	1	40	38
39	2	1	43	19
39	2	1	44	30
39	2	1	45	3
39	2	1	46	43
39	2	1	47	15
39	2	1	48	36
39	2	1	51	22
39	2	1	52	27
39	2	1	53	7
39	2	1	54	45
39	2	1	55	9
39	2	1	56	39
39	2	1	59	17
39	2	1	60	32
39	2	1	61	1
39	2	1	62	41
39	2	1	63	13
39	4	1	0	18
39	4	1	1	29
39	4	1	3	43
39	4	1	4	16
39	4	1	5	34
39	4	1	6	5
39	4	1	8	23
39	4	1	9	28
39	4	1	11	46
39	4	1	12	10
39	4	1	13	38
39	4	1	14	1
39	4	1	16	20
39	4	1	17	31
39	4	1	19	41
39	4	1	20	13
39	4	1	21	35
39	4	1	22	8
39	4	1	24	21
39	4	1	25	25
39	4	1	27	48
39	4	1	28	11
39	4	1	29	39
39	4	1	30	4
39	4	1	32	17
39	4	1	33	30
39	4	1	35	44
39	4	1	36	15
39	4	1	37	33
39	4	1	38	6
39	4	1	40	24
39	4	1	41	27
39	4	1	43	45
39	4	1	44	9
39	4	1	45	37
39	4	1	46	2
39	4	1	48	19
39	4	1	49	32
39	4	1	51	42
39	4	1	52	14
39	4	1	53	36
39	4	1	54	7
39	4	1	56	22
39	4	1	57	26
39	4	1	59	47
39	4	1	60	12
39	4	1	61	40
39	4	1	62	3
40	1	1	1	1
40	1	1	2	35
40	1	1	3	13
40	1	1	4	42
40	1	1	6	27
40	1	1	7	24
40	1	1	9	5
40	1	1	10	40
40	1	1	11	10
40	1	1	12	45
40	1	1	14	32
40	1	1	15	20
40	1	1	17	4
40	1	1	18	33
40	1	1	19	16
40	1	1	20	43
40	1	1	22	25
40	1	1	23	21
40	1	1	25	7
40	1	1	26	37
40	1	1	27	12
40	1	1	28	47
40	1	1	30	29
40	1	1	31	18
40	1	1	33	2
40	1	1	34	36
40	1	1	35	14
40	1	1	36	41
40	1	1	38	28
40	1	1	39	23
40	1	1	41	6
40	1	1	42	39
40	1	1	43	9
40	1	1	44	46
40	1	1	46	31
40	1	1	47	19
40	1	1	49	3
40	1	1	50	34
40	1	1	51	15
40	1	1	52	44
40	1	1	54	26
40	1	1	55	22
40	1	1	57	8
40	1	1	58	38
40	1	1	59	11
40	1	1	60	48
40	1	1	62	30
40	1	1	63	17
40	1	2	0	39
40	1	2	1	3
40	1	2	3	20
40	1	2	4	29
40	1	2	6	45
40	1	2	7	9
40	1	2	8	34
40	1	2	9	6
40	1	2	11	24
40	1	2	12	27
40	1	2	14	43
40	1	2	15	15
40	1	2	16	37
40	1	2	17	2
40	1	2	19	18
40	1	2	20	32
40	1	2	22	47
40	1	2	23	11
40	1	2	24	36
40	1	2	25	7
40	1	2	27	21
40	1	2	28	25
40	1	2	30	42
40	1	2	31	13
40	1	2	32	40
40	1	2	33	4
40	1	2	35	19
40	1	2	36	30
40	1	2	38	46
40	1	2	39	10
40	1	2	40	33
40	1	2	41	5
40	1	2	43	23
40	1	2	44	28
40	1	2	46	44
40	1	2	47	16
40	1	2	48	38
40	1	2	49	1
40	1	2	51	17
40	1	2	52	31
40	1	2	54	48
40	1	2	55	12
40	1	2	56	35
40	1	2	57	8
40	1	2	59	22
40	1	2	60	26
40	1	2	62	41
40	1	2	63	14
41	1	2	0	15
41	1	2	3	40
41	1	2	4	23
41	1	2	5	42
41	1	2	6	2
41	1	2	7	32
41	1	2	8	11
41	1	2	11	34
41	1	2	12	17
41	1	2	13	48
41	1	2	14	5
41	1	2	15	26
41	1	2	16	14
41	1	2	19	37
41	1	2	20	21
41	1	2	21	44
41	1	2	22	3
41	1	2	23	29
41	1	2	24	10
41	1	2	27	35
41	1	2	28	19
41	1	2	29	46
41	1	2	30	7
41	1	2	31	27
41	1	2	32	16
41	1	2	35	39
41	1	2	36	24
41	1	2	37	41
41	1	2	38	1
41	1	2	39	31
41	1	2	40	12
41	1	2	43	33
41	1	2	44	18
41	1	2	45	47
41	1	2	46	6
41	1	2	47	25
41	1	2	48	13
41	1	2	51	38
41	1	2	52	22
41	1	2	53	43
41	1	2	54	4
41	1	2	55	30
41	1	2	56	9
41	1	2	59	36
41	1	2	60	20
41	1	2	61	45
41	1	2	62	8
41	1	2	63	28
41	2	1	1	1
41	2	1	2	27
41	2	1	3	14
41	2	1	4	45
41	2	1	6	40
41	2	1	7	21
41	2	1	9	5
41	2	1	10	31
41	2	1	11	11
41	2	1	12	41
41	2	1	14	34
41	2	1	15	19
41	2	1	17	3
41	2	1	18	25
41	2	1	19	16
41	2	1	20	48
41	2	1	22	37
41	2	1	23	24
41	2	1	25	7
41	2	1	26	29
41	2	1	27	10
41	2	1	28	44
41	2	1	30	35
41	2	1	31	17
41	2	1	33	2
41	2	1	34	28
41	2	1	35	13
41	2	1	36	46
41	2	1	38	39
41	2	1	39	22
41	2	1	41	6
41	2	1	42	32
41	2	1	43	12
41	2	1	44	42
41	2	1	46	33
41	2	1	47	20
41	2	1	49	4
41	2	1	50	26
41	2	1	51	15
41	2	1	52	47
41	2	1	54	38
41	2	1	55	23
41	2	1	57	8
41	2	1	58	30
41	2	1	59	9
41	2	1	60	43
41	2	1	62	36
41	2	1	63	18
41	3	1	0	22
41	3	1	1	31
41	3	1	3	43
41	3	1	4	9
41	3	1	5	40
41	3	1	6	5
41	3	1	8	18
41	3	1	9	27
41	3	1	11	47
41	3	1	12	13
41	3	1	13	35
41	3	1	14	4
41	3	1	16	24
41	3	1	17	29
41	3	1	19	42
41	3	1	20	11
41	3	1	21	37
41	3	1	22	7
41	3	1	24	20
41	3	1	25	25
41	3	1	27	46
41	3	1	28	15
41	3	1	29	34
41	3	1	30	2
41	3	1	32	21
41	3	1	33	32
41	3	1	35	44
41	3	1	36	10
41	3	1	37	39
41	3	1	38	6
41	3	1	40	17
41	3	1	41	28
41	3	1	43	48
41	3	1	44	14
41	3	1	45	36
41	3	1	46	3
41	3	1	48	23
41	3	1	49	30
41	3	1	51	41
41	3	1	52	12
41	3	1	53	38
41	3	1	54	8
41	3	1	56	19
41	3	1	57	26
41	3	1	59	45
41	3	1	60	16
41	3	1	61	33
41	3	1	62	1
41	3	2	0	44
41	3	2	2	35
41	3	2	3	22
41	3	2	5	1
41	3	2	6	27
41	3	2	7	13
41	3	2	8	47
41	3	2	10	40
41	3	2	11	20
41	3	2	13	8
41	3	2	14	31
41	3	2	15	11
41	3	2	16	42
41	3	2	18	34
41	3	2	19	23
41	3	2	21	4
41	3	2	22	26
41	3	2	23	16
41	3	2	24	45
41	3	2	26	37
41	3	2	27	17
41	3	2	29	5
41	3	2	30	29
41	3	2	31	9
41	3	2	32	43
41	3	2	34	36
41	3	2	35	21
41	3	2	37	2
41	3	2	38	28
41	3	2	39	14
41	3	2	40	48
41	3	2	42	39
41	3	2	43	19
41	3	2	45	7
41	3	2	46	32
41	3	2	47	12
41	3	2	48	41
41	3	2	50	33
41	3	2	51	24
41	3	2	53	3
41	3	2	54	25
41	3	2	55	15
41	3	2	56	46
41	3	2	58	38
41	3	2	59	18
41	3	2	61	6
41	3	2	62	30
41	3	2	63	10
41	4	1	0	24
41	4	1	2	3
41	4	1	3	39
41	4	1	4	16
41	4	1	5	46
41	4	1	7	29
41	4	1	8	19
41	4	1	10	8
41	4	1	11	33
41	4	1	12	12
41	4	1	13	42
41	4	1	15	28
41	4	1	16	21
41	4	1	18	2
41	4	1	19	37
41	4	1	20	14
41	4	1	21	47
41	4	1	23	31
41	4	1	24	17
41	4	1	26	5
41	4	1	27	36
41	4	1	28	9
41	4	1	29	43
41	4	1	31	25
41	4	1	32	23
41	4	1	34	4
41	4	1	35	40
41	4	1	36	15
41	4	1	37	45
41	4	1	39	30
41	4	1	40	20
41	4	1	42	7
41	4	1	43	34
41	4	1	44	11
41	4	1	45	41
41	4	1	47	27
41	4	1	48	22
41	4	1	50	1
41	4	1	51	38
41	4	1	52	13
41	4	1	53	48
41	4	1	55	32
41	4	1	56	18
41	4	1	58	6
41	4	1	59	35
41	4	1	60	10
41	4	1	61	44
41	4	1	63	26
41	4	2	2	14
41	4	2	3	27
41	4	2	4	8
41	4	2	5	47
41	4	2	6	21
41	4	2	7	39
41	4	2	10	10
41	4	2	11	31
41	4	2	12	2
41	4	2	13	41
41	4	2	14	20
41	4	2	15	33
41	4	2	18	15
41	4	2	19	25
41	4	2	20	6
41	4	2	21	45
41	4	2	22	23
41	4	2	23	38
41	4	2	26	12
41	4	2	27	29
41	4	2	28	4
41	4	2	29	44
41	4	2	30	18
41	4	2	31	36
41	4	2	34	13
41	4	2	35	28
41	4	2	36	7
41	4	2	37	48
41	4	2	38	22
41	4	2	39	40
41	4	2	42	9
41	4	2	43	32
41	4	2	44	1
41	4	2	45	42
41	4	2	46	19
41	4	2	47	34
41	4	2	50	16
41	4	2	51	26
41	4	2	52	5
41	4	2	53	46
41	4	2	54	24
41	4	2	55	37
41	4	2	58	11
41	4	2	59	30
41	4	2	60	3
41	4	2	61	43
41	4	2	62	17
41	4	2	63	35
41	5	1	1	48
41	5	1	2	24
41	5	1	3	37
41	5	1	4	4
41	5	1	6	15
41	5	1	7	27
41	5	1	9	43
41	5	1	10	18
41	5	1	11	36
41	5	1	12	5
41	5	1	14	11
41	5	1	15	30
41	5	1	17	46
41	5	1	18	21
41	5	1	19	40
41	5	1	20	1
41	5	1	22	13
41	5	1	23	26
41	5	1	25	41
41	5	1	26	19
41	5	1	27	34
41	5	1	28	7
41	5	1	30	10
41	5	1	31	32
41	5	1	33	47
41	5	1	34	23
41	5	1	35	38
41	5	1	36	3
41	5	1	38	16
41	5	1	39	28
41	5	1	41	44
41	5	1	42	17
41	5	1	43	35
41	5	1	44	6
41	5	1	46	12
41	5	1	47	29
41	5	1	49	45
41	5	1	50	22
41	5	1	51	39
41	5	1	52	2
41	5	1	54	14
41	5	1	55	25
41	5	1	57	42
41	5	1	58	20
41	5	1	59	33
41	5	1	60	8
41	5	1	62	9
41	5	1	63	31
41	6	1	1	34
41	6	1	2	20
41	6	1	4	5
41	6	1	5	31
41	6	1	6	10
41	6	1	7	47
41	6	1	9	38
41	6	1	10	22
41	6	1	12	1
41	6	1	13	25
41	6	1	14	15
41	6	1	15	42
41	6	1	17	35
41	6	1	18	18
41	6	1	20	7
41	6	1	21	30
41	6	1	22	11
41	6	1	23	45
41	6	1	25	39
41	6	1	26	24
41	6	1	28	4
41	6	1	29	28
41	6	1	30	13
41	6	1	31	43
41	6	1	33	33
41	6	1	34	19
41	6	1	36	6
41	6	1	37	32
41	6	1	38	9
41	6	1	39	48
41	6	1	41	37
41	6	1	42	21
41	6	1	44	2
41	6	1	45	26
41	6	1	46	16
41	6	1	47	41
41	6	1	49	36
41	6	1	50	17
41	6	1	52	8
41	6	1	53	29
41	6	1	54	12
41	6	1	55	46
41	6	1	57	40
41	6	1	58	23
41	6	1	60	3
41	6	1	61	27
41	6	1	62	14
41	6	1	63	44
42	1	2	0	28
42	1	2	2	41
42	1	2	3	15
42	1	2	4	39
42	1	2	5	1
42	1	2	7	17
42	1	2	8	30
42	1	2	10	47
42	1	2	11	10
42	1	2	12	34
42	1	2	13	7
42	1	2	15	24
42	1	2	16	26
42	1	2	18	44
42	1	2	19	13
42	1	2	20	37
42	1	2	21	3
42	1	2	23	20
42	1	2	24	32
42	1	2	26	46
42	1	2	27	11
42	1	2	28	35
42	1	2	29	5
42	1	2	31	21
42	1	2	32	27
42	1	2	34	42
42	1	2	35	16
42	1	2	36	40
42	1	2	37	2
42	1	2	39	18
42	1	2	40	29
42	1	2	42	48
42	1	2	43	9
42	1	2	44	33
42	1	2	45	8
42	1	2	47	23
42	1	2	48	25
42	1	2	50	43
42	1	2	51	14
42	1	2	52	38
42	1	2	53	4
42	1	2	55	19
42	1	2	56	31
42	1	2	58	45
42	1	2	59	12
42	1	2	60	36
42	1	2	61	6
42	1	2	63	22
42	2	1	0	4
42	2	1	1	31
42	2	1	2	23
42	2	1	5	39
42	2	1	6	15
42	2	1	7	47
42	2	1	8	6
42	2	1	9	28
42	2	1	10	18
42	2	1	13	33
42	2	1	14	9
42	2	1	15	43
42	2	1	16	2
42	2	1	17	29
42	2	1	18	22
42	2	1	21	38
42	2	1	22	13
42	2	1	23	45
42	2	1	24	7
42	2	1	25	25
42	2	1	26	20
42	2	1	29	35
42	2	1	30	11
42	2	1	31	41
42	2	1	32	3
42	2	1	33	32
42	2	1	34	24
42	2	1	37	40
42	2	1	38	16
42	2	1	39	48
42	2	1	40	5
42	2	1	41	27
42	2	1	42	17
42	2	1	45	34
42	2	1	46	10
42	2	1	47	44
42	2	1	48	1
42	2	1	49	30
42	2	1	50	21
42	2	1	53	37
42	2	1	54	14
42	2	1	55	46
42	2	1	56	8
42	2	1	57	26
42	2	1	58	19
42	2	1	61	36
42	2	1	62	12
42	2	1	63	42
42	3	1	0	23
42	3	1	2	2
42	3	1	3	26
42	3	1	4	12
42	3	1	5	42
42	3	1	7	37
42	3	1	8	19
42	3	1	10	7
42	3	1	11	29
42	3	1	12	13
42	3	1	13	47
42	3	1	15	34
42	3	1	16	21
42	3	1	18	3
42	3	1	19	27
42	3	1	20	10
42	3	1	21	44
42	3	1	23	39
42	3	1	24	18
42	3	1	26	5
42	3	1	27	31
42	3	1	28	15
42	3	1	29	45
42	3	1	31	36
42	3	1	32	24
42	3	1	34	1
42	3	1	35	25
42	3	1	36	11
42	3	1	37	41
42	3	1	39	38
42	3	1	40	20
42	3	1	42	8
42	3	1	43	30
42	3	1	44	14
42	3	1	45	48
42	3	1	47	33
42	3	1	48	22
42	3	1	50	4
42	3	1	51	28
42	3	1	52	9
42	3	1	53	43
42	3	1	55	40
42	3	1	56	17
42	3	1	58	6
42	3	1	59	32
42	3	1	60	16
42	3	1	61	46
42	3	1	63	35
42	4	1	0	35
42	4	1	1	20
42	4	1	2	44
42	4	1	3	4
42	4	1	4	31
42	4	1	5	9
42	4	1	8	37
42	4	1	9	22
42	4	1	10	45
42	4	1	11	7
42	4	1	12	26
42	4	1	13	14
42	4	1	16	34
42	4	1	17	18
42	4	1	18	42
42	4	1	19	2
42	4	1	20	30
42	4	1	21	11
42	4	1	24	40
42	4	1	25	23
42	4	1	26	48
42	4	1	27	6
42	4	1	28	27
42	4	1	29	15
42	4	1	32	36
42	4	1	33	19
42	4	1	34	43
42	4	1	35	3
42	4	1	36	32
42	4	1	37	10
42	4	1	40	38
42	4	1	41	21
42	4	1	42	46
42	4	1	43	8
42	4	1	44	25
42	4	1	45	13
42	4	1	48	33
42	4	1	49	17
42	4	1	50	41
42	4	1	51	1
42	4	1	52	29
42	4	1	53	12
42	4	1	56	39
42	4	1	57	24
42	4	1	58	47
42	4	1	59	5
42	4	1	60	28
42	4	1	61	16
42	5	1	1	16
42	5	1	2	31
42	5	1	3	6
42	5	1	4	48
42	5	1	5	19
42	5	1	6	40
42	5	1	9	11
42	5	1	10	26
42	5	1	11	3
42	5	1	12	42
42	5	1	13	22
42	5	1	14	34
42	5	1	17	14
42	5	1	18	29
42	5	1	19	8
42	5	1	20	45
42	5	1	21	18
42	5	1	22	37
42	5	1	25	9
42	5	1	26	27
42	5	1	27	1
42	5	1	28	43
42	5	1	29	24
42	5	1	30	36
42	5	1	33	15
42	5	1	34	32
42	5	1	35	5
42	5	1	36	47
42	5	1	37	20
42	5	1	38	39
42	5	1	41	12
42	5	1	42	25
42	5	1	43	4
42	5	1	44	41
42	5	1	45	21
42	5	1	46	33
42	5	1	49	13
42	5	1	50	30
42	5	1	51	7
42	5	1	52	46
42	5	1	53	17
42	5	1	54	38
42	5	1	57	10
42	5	1	58	28
42	5	1	59	2
42	5	1	60	44
42	5	1	61	23
42	5	1	62	35
43	1	2	0	17
43	1	2	1	36
43	1	2	2	7
43	1	2	4	10
43	1	2	5	26
43	1	2	7	42
43	1	2	8	21
43	1	2	9	37
43	1	2	10	3
43	1	2	12	15
43	1	2	13	30
43	1	2	15	45
43	1	2	16	19
43	1	2	17	33
43	1	2	18	5
43	1	2	20	11
43	1	2	21	28
43	1	2	23	44
43	1	2	24	24
43	1	2	25	39
43	1	2	26	1
43	1	2	28	14
43	1	2	29	32
43	1	2	31	48
43	1	2	32	18
43	1	2	33	35
43	1	2	34	8
43	1	2	36	9
43	1	2	37	25
43	1	2	39	41
43	1	2	40	22
43	1	2	41	38
43	1	2	42	4
43	1	2	44	16
43	1	2	45	29
43	1	2	47	46
43	1	2	48	20
43	1	2	49	34
43	1	2	50	6
43	1	2	52	12
43	1	2	53	27
43	1	2	55	43
43	1	2	56	23
43	1	2	57	40
43	1	2	58	2
43	1	2	60	13
43	1	2	61	31
43	1	2	63	47
43	4	1	0	30
43	4	1	1	3
43	4	1	3	23
43	4	1	4	34
43	4	1	6	44
43	4	1	7	9
43	4	1	8	25
43	4	1	9	6
43	4	1	11	19
43	4	1	12	37
43	4	1	14	47
43	4	1	15	15
43	4	1	16	31
43	4	1	17	2
43	4	1	19	21
43	4	1	20	35
43	4	1	22	42
43	4	1	23	12
43	4	1	24	27
43	4	1	25	8
43	4	1	27	18
43	4	1	28	40
43	4	1	30	45
43	4	1	31	13
43	4	1	32	29
43	4	1	33	4
43	4	1	35	24
43	4	1	36	33
43	4	1	38	43
43	4	1	39	10
43	4	1	40	26
43	4	1	41	5
43	4	1	43	20
43	4	1	44	38
43	4	1	46	48
43	4	1	47	16
43	4	1	48	32
43	4	1	49	1
43	4	1	51	22
43	4	1	52	36
43	4	1	54	41
43	4	1	55	11
43	4	1	56	28
43	4	1	57	7
43	4	1	59	17
43	4	1	60	39
43	4	1	62	46
43	4	1	63	14
43	5	1	1	7
43	5	1	2	36
43	5	1	3	21
43	5	1	4	41
43	5	1	6	26
43	5	1	7	9
43	5	1	9	2
43	5	1	10	39
43	5	1	11	19
43	5	1	12	48
43	5	1	14	31
43	5	1	15	15
43	5	1	17	5
43	5	1	18	34
43	5	1	19	23
43	5	1	20	44
43	5	1	22	28
43	5	1	23	12
43	5	1	25	4
43	5	1	26	37
43	5	1	27	18
43	5	1	28	45
43	5	1	30	30
43	5	1	31	13
43	5	1	33	8
43	5	1	34	35
43	5	1	35	22
43	5	1	36	42
43	5	1	38	25
43	5	1	39	10
43	5	1	41	1
43	5	1	42	40
43	5	1	43	20
43	5	1	44	47
43	5	1	46	32
43	5	1	47	16
43	5	1	49	6
43	5	1	50	33
43	5	1	51	24
43	5	1	52	43
43	5	1	54	27
43	5	1	55	11
43	5	1	57	3
43	5	1	58	38
43	5	1	59	17
43	5	1	60	46
43	5	1	62	29
43	5	1	63	14
44	2	1	2	28
44	2	1	3	11
44	2	1	4	42
44	2	1	5	5
44	2	1	6	33
44	2	1	7	18
44	2	1	10	32
44	2	1	11	16
44	2	1	12	47
44	2	1	13	4
44	2	1	14	37
44	2	1	15	21
44	2	1	18	25
44	2	1	19	10
44	2	1	20	44
44	2	1	21	7
44	2	1	22	35
44	2	1	23	19
44	2	1	26	30
44	2	1	27	14
44	2	1	28	46
44	2	1	29	1
44	2	1	30	40
44	2	1	31	23
44	2	1	34	27
44	2	1	35	12
44	2	1	36	41
44	2	1	37	6
44	2	1	38	34
44	2	1	39	17
44	2	1	42	31
44	2	1	43	15
44	2	1	44	48
44	2	1	45	3
44	2	1	46	38
44	2	1	47	22
44	2	1	50	26
44	2	1	51	9
44	2	1	52	43
44	2	1	53	8
44	2	1	54	36
44	2	1	55	20
44	2	1	58	29
44	2	1	59	13
44	2	1	60	45
44	2	1	61	2
44	2	1	62	39
44	2	1	63	24
44	2	2	0	14
44	2	2	1	31
44	2	2	2	4
44	2	2	3	47
44	2	2	4	22
44	2	2	5	35
44	2	2	8	11
44	2	2	9	27
44	2	2	10	8
44	2	2	11	42
44	2	2	12	20
44	2	2	13	40
44	2	2	16	15
44	2	2	17	30
44	2	2	18	2
44	2	2	19	46
44	2	2	20	24
44	2	2	21	33
44	2	2	24	9
44	2	2	25	25
44	2	2	26	6
44	2	2	27	43
44	2	2	28	17
44	2	2	29	37
44	2	2	32	13
44	2	2	33	32
44	2	2	34	3
44	2	2	35	48
44	2	2	36	21
44	2	2	37	36
44	2	2	40	12
44	2	2	41	28
44	2	2	42	7
44	2	2	43	41
44	2	2	44	19
44	2	2	45	39
44	2	2	48	16
44	2	2	49	29
44	2	2	50	1
44	2	2	51	45
44	2	2	52	23
44	2	2	53	34
44	2	2	56	10
44	2	2	57	26
44	2	2	58	5
44	2	2	59	44
44	2	2	60	18
44	2	2	61	38
44	3	1	0	11
44	3	1	1	35
44	3	1	2	7
44	3	1	3	44
44	3	1	4	21
44	3	1	5	32
44	3	1	8	15
44	3	1	9	39
44	3	1	10	1
44	3	1	11	46
44	3	1	12	20
44	3	1	13	26
44	3	1	16	10
44	3	1	17	33
44	3	1	18	5
44	3	1	19	41
44	3	1	20	24
44	3	1	21	29
44	3	1	24	14
44	3	1	25	37
44	3	1	26	4
44	3	1	27	47
44	3	1	28	18
44	3	1	29	27
44	3	1	32	12
44	3	1	33	36
44	3	1	34	8
44	3	1	35	43
44	3	1	36	22
44	3	1	37	31
44	3	1	40	16
44	3	1	41	40
44	3	1	42	2
44	3	1	43	45
44	3	1	44	19
44	3	1	45	25
44	3	1	48	9
44	3	1	49	34
44	3	1	50	6
44	3	1	51	42
44	3	1	52	23
44	3	1	53	30
44	3	1	56	13
44	3	1	57	38
44	3	1	58	3
44	3	1	59	48
44	3	1	60	17
44	3	1	61	28
44	3	2	0	1
