ChemMetingWID	StaalID	ChemMetingID	DatumWID	OperatorWID	ChemVarWID	PeilpuntWID	MeetpuntWID	GebiedWID	Meetwaarde	MeetwaardeMEQ	MetingStatusCode	MetingStatus	ChemVarID	ChemVarCode	ChemVarNaam	ChemVarEenheid	Coefficient	Ion	MeetpuntCode	MeetpuntXCoordinaat	MeetpuntYCoordinaat	MeetpuntRegio	NAAM	optional	Cluster	PeilpuntCode	ReferentieNiveauMaaiveld	PeilbuisLengte	FilterLengte	Onderkant	Bovenkant	HAB1	HAB2	pHAB1	pHAB2	Bodemserie	Bodem	EcoRegio	DISTRICT	GEBCODE	SBZ	FysRegio	ligging2	Habitat	HabitatGroep	Jaar	Maand	LogMeetwaarde
1259	1613	15142377	19850305	-1	9	3261	3627	305	1.011	0.0721627408	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	BUIP204	206543	212111	47	1	1	31	BUIP204X	0.065	1.46	0	-1.395	-1.395	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1985	3	0.010939940038334263
1272	258	15123736	20080923	-1	7	8964	5925	57	0.1	0.0071377587	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	HIPP011	143603	200926	115	1	1	13	HIPP011X	1.14	3.98	0.5	-2.84	-2.34	91E0_vn	rbbmr	80	19	Egp	1	9	5	26	1	15	24	91E0_vn	4	2008	9	-2.3025850929940455
1273	407	15123879	20100222	-1	7	5862	8751	226	0.011	7.851534e-4	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	DYLP082	169045	167592	77	1	1	144	DYLP082X	0.63	2.43	0.3	-1.8	-1.5	91E0_va	NA	100	0	ADp	1	11	2	32	1	1	24	91E0_va	4	2010	2	-4.509860006183766
1274	743	15124209	20090701	-1	7	5779	3555	226	0.011	7.851534e-4	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	DYLP059	169705	167400	77	1	1	61	DYLP059X	0.61	2.37	0.3	-1.76	-1.46	rbbmr	rbbsf	70	30	Aep	1	11	4	32	1	1	24	rbbmr	4	2009	7	-4.509860006183766
1277	258	15124496	20080923	-1	6	8964	5925	57	0.01	9.686793e-4	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	HIPP011	143603	200926	115	1	1	13	HIPP011X	1.14	3.98	0.5	-2.84	-2.34	91E0_vn	rbbmr	80	19	Egp	1	9	5	26	1	15	24	91E0_vn	4	2008	9	-4.605170185988091
1292	3215	15157186	19841112	-1	6	3249	4470	305	0.01	9.686793e-4	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	BUIP201	206658	212170	47	1	1	38	BUIP201X	0.04	1.46	0	-1.42	-1.42	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1984	11	-4.605170185988091
1320	585	15124057	20080617	-1	7	37460	200	262	0.05	0.0035688793	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	KBRP070	145624	203328	141	1	1	3	KBRP070X	0.8	2.609	0.42	-1.809	-1.389	91E0_vn	NA	100	0	Egp	1	9	5	26	1	22	24	91E0_vn	4	2008	6	-2.995732273553991
1321	721	15124187	20090701	-1	7	6199	3296	226	0.011	7.851534e-4	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	DYLP154	169607	166997	77	1	1	56	DYLP154X	0.5	2.99	0.5	-2.49	-1.99	6430	NA	100	0	AIp	1	11	4	32	1	1	43	6430	4	2009	7	-4.509860006183766
1359	215	15123695	20080916	-1	7	28377	7533	325	0.05	0.0035688793	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	VRIP032	166713	212917	316	1	1	26	VRIP032X	0.6	1.67	0.3	-1.07	-0.77	6410_mo	6230_hn	40	40	Efp	1	3	3	3	1	5	7	6410_mo	2	2008	9	-2.995732273553991
1365	215	15124455	20080916	-1	6	28377	7533	325	0.196	0.0189861155	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	VRIP032	166713	212917	316	1	1	26	VRIP032X	0.6	1.67	0.3	-1.07	-0.77	6410_mo	6230_hn	40	40	Efp	1	3	3	3	1	5	7	6410_mo	2	2008	9	-1.6296406197516198
1371	3308	15157277	20050608	-1	6	28831	6684	129	0.979	0.09483371	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	WAHP316	139497	219902	320	1	1	9	WAHP316X	0.107	1.07	1	-0.963	0.037	rbbkam	NA	100	0	Sep	2	9	5	NA	0	19	47	rbbkam	3	2005	6	-0.021223636451626688
1402	520	15123992	20060523	-1	7	29017	6587	129	0.125	0.0089221984	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	WAHP516	138816	214717	320	1	1	88	WAHP516X	0.21	2.57	1	-2.36	-1.36	gh	rbbmr	80	10	Uep	1	9	5	NA	0	19	47	rbbmr	4	2006	5	-2.0794415416798357
1441	3500	15157455	20030215	-1	6	27305	6226	271	0.25	0.0242169841	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	VISP101	180344	219422	305	1	1	39	VISP101X	0	1.29	0.3	-1.29	-0.99	rbbhc	6410_ve	70	30	Pfp	2	3	3	3	1	5	7	6410_ve	2	2003	2	-1.3862943611198906
1455	418	15123890	20090701	-1	7	5959	5948	226	0.14	0.0099928622	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	DYLP098	168836	166696	77	1	1	102	DYLP098X	0.44	1.54	0.5	-1.1	-0.6	6430	NA	100	0	Efp	1	11	2	32	1	1	24	6430	4	2009	7	-1.9661128563728327
1463	1247	15127255	20060405	-1	6	658	681	89	0.03	0.0029060381	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	AVEP004	193645	192583	11	1	1	4	AVEP004X	0.42	2.92	0.52	-2.5	-1.98	9120	NA	100	0	Scf	2	3	35	34	1	7	8	9120	2	2006	4	-3.506557897319982
1464	1340	15127333	20000712	-1	6	32669	6370	267	0.046	0.004455925	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	ZIEP021	238650	180342	342	1	1	25	ZIEP021A	0.28	1.23	0.3	-0.95	-0.65	4010	NA	100	0	Zeg	2	3	18	17	1	11	7	4010	1	2e3	7	-3.079113882493042
1475	1247	15140532	20060405	-1	10	658	681	89	44.9	0.9348323964	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	AVEP004	193645	192583	11	1	1	4	AVEP004X	0.42	2.92	0.52	-2.5	-1.98	9120	NA	100	0	Scf	2	3	35	34	1	7	8	9120	2	2006	4	3.8044377947482086
1476	1340	15140616	20000712	-1	10	32669	6370	267	15	0.3123048094	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	ZIEP021	238650	180342	342	1	1	25	ZIEP021A	0.28	1.23	0.3	-0.95	-0.65	4010	NA	100	0	Zeg	2	3	18	17	1	11	7	4010	1	2e3	7	2.70805020110221
1502	3836	15157774	20001211	-1	6	6199	3296	226	0.039	0.0037778495	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	DYLP154	169607	166997	77	1	1	56	DYLP154X	0.5	2.99	0.5	-2.49	-1.99	6430	NA	100	0	AIp	1	11	4	32	1	1	43	6430	4	2e3	12	-3.2441936328524905
1548	2355	15152754	19850624	-1	6	3329	6545	305	0.074	0.0071682273	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	BUIP229	206357	212165	47	1	1	53	BUIP229X	0.04	1.5	0.25	-1.46	-1.21	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1985	6	-2.6036901857779675
1551	2504	15154229	19850401	-1	6	3285	382	305	0.003	2.906038e-4	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	BUIP210	206450	211955	47	1	1	3	BUIP210X	0.08	0.74	0	-0.66	-0.66	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1985	4	-5.809142990314028
1555	1972	15142694	19850204	-1	9	3329	6545	305	0.7	0.0499643112	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	BUIP229	206357	212165	47	1	1	53	BUIP229X	0.04	1.5	0.25	-1.46	-1.21	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1985	2	-0.35667494393873245
1556	2087	15142798	19890724	-1	9	3285	382	305	0.32	0.0228408279	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	BUIP210	206450	211955	47	1	1	3	BUIP210X	0.08	0.74	0	-0.66	-0.66	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1989	7	-1.1394342831883648
1558	2338	15142998	19900828	-1	9	3329	6545	305	0.312	0.0222698072	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	BUIP229	206357	212165	47	1	1	53	BUIP229X	0.04	1.5	0.25	-1.46	-1.21	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1990	8	-1.1647520911726548
1569	399	15123871	20100222	-1	7	6028	5584	226	0.011	7.851534e-4	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	DYLP110	168864	168173	77	1	1	96	DYLP110X	0.37	3.35	0.3	-2.98	-2.68	91E0_va	NA	100	0	AIp	1	11	2	32	1	1	24	91E0_va	4	2010	2	-4.509860006183766
1601	1445	15140716	19890626	-1	10	3350	6853	305	45.2	0.9410784926	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	BUIP240	206476	211847	47	1	1	34	BUIP240X	0.04	0.9	0	-0.86	-0.86	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1989	6	3.8110970868381857
1623	583	15124055	20080617	-1	7	37457	5582	262	0.05	0.0035688793	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	KBRP068	145516	202821	141	1	1	72	KBRP068X	0.44	2.417	0.4	-1.977	-1.577	91E0_vn	NA	100	0	Egp	1	9	5	26	1	22	24	91E0_vn	4	2008	6	-2.995732273553991
1655	1894	15142626	19850610	-1	9	3300	8506	305	0.879	0.0627408993	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	BUIP216	206292	211741	47	1	1	64	BUIP216X	0.12	0.76	0	-0.64	-0.64	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1985	6	-0.12897038129696006
1663	1290	15127291	20040616	-1	6	28815	7531	129	0.01	9.686793e-4	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	WAHP313	139576	219884	320	1	1	7	WAHP313X	0.221	2.07	1	-1.849	-0.849	1330_hpr	NA	100	0	Pgp	2	9	5	NA	0	19	26	1330_hpr	4	2004	6	-4.605170185988091
1676	3119	15156381	20030215	-1	7	27433	8035	271	0.15	0.0107066381	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	VISP136	179884	214331	305	1	1	52	VISP136X	1.07	2.52	0.3	-1.45	-1.15	91E0_vm	NA	100	0	Pfp	2	3	3	3	1	5	7	91E0_vm	3	2003	2	-1.8971199848858813
1682	3226	15157197	19850318	-1	6	3249	4470	305	0.004	3.874717e-4	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	BUIP201	206658	212170	47	1	1	38	BUIP201X	0.04	1.46	0	-1.42	-1.42	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1985	3	-5.521460917862246
1697	1642	15142406	19890626	-1	9	3258	655	305	0.008	5.710206e-4	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	BUIP203	206628	212162	47	1	1	7	BUIP203X	0.02	0.72	0	-0.7	-0.7	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1989	6	-4.8283137373023015
1704	2578	15154286	20070321	-1	6	25289	3681	75	0.022	0.0021310946	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	VDBP028	202523	192645	297	1	1	41	VDBP028X	1.05	2.416	0.36	-1.366	-1.006	91E0_vm	NA	100	0	V	3	3	35	34	1	7	24	91E0_vm	3	2007	3	-3.816712825623821
1705	2060	15142777	19890724	-1	9	3294	2523	305	1.77	0.1263383297	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	BUIP214	206401	211881	47	1	1	20	BUIP214X	0.03	0.73	0	-0.7	-0.7	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1989	7	0.5709795465857378
1782	1290	15140568	20040616	-1	10	28815	7531	129	37.8	0.7870081199	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	WAHP313	139576	219884	320	1	1	7	WAHP313X	0.221	2.07	1	-1.849	-0.849	1330_hpr	NA	100	0	Pgp	2	9	5	NA	0	19	26	1330_hpr	4	2004	6	3.632309102625542
1788	1690	15142454	19900828	-1	9	3300	8506	305	2.554	0.1822983583	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	BUIP216	206292	211741	47	1	1	64	BUIP216X	0.12	0.76	0	-0.64	-0.64	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1990	8	0.9376607576103475
1806	1890	15142622	19850415	-1	9	3300	8506	305	0.871	0.0621698786	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	BUIP216	206292	211741	47	1	1	64	BUIP216X	0.12	0.76	0	-0.64	-0.64	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1985	4	-0.13811330212963427
1862	1451	15140722	19900619	-1	10	3350	6853	305	31	0.6454299396	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	BUIP240	206476	211847	47	1	1	34	BUIP240X	0.04	0.9	0	-0.86	-0.86	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1990	6	3.4339872044851463
1869	480	15123952	20070515	-1	7	29009	614	129	0.137	0.0097787294	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	WAHP514	140699	215217	320	1	1	8	WAHP514X	0.195	2.71	1	-2.515	-1.515	gh	rbbmr	80	10	Eep	1	9	5	NA	0	19	47	rbbmr	4	2007	5	-1.987774353154012
1870	680	15124148	20080617	-1	7	29009	614	129	0.05	0.0035688793	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	WAHP514	140699	215217	320	1	1	8	WAHP514X	0.195	2.71	1	-2.515	-1.515	gh	rbbmr	80	10	Eep	1	9	5	NA	0	19	47	rbbmr	4	2008	6	-2.995732273553991
1890	368	15123846	20010403	-1	7	6753	1779	234	15.481	1.1049964311	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	GBBP002	49224	169169	86	1	1	1	GBBP002X	0.325	1.91	0	-1.585	-1.585	9130_end	NA	100	0	PDx	2	10	11	37	1	17	4	9130_end	3	2001	4	2.7396134655583286
1904	3169	15157142	20021115	-1	6	27394	9153	271	0.06	0.0058120762	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	VISP126	179786	215239	305	1	1	59	VISP126X	0	1.33	0.3	-1.33	-1.03	91E0_vm	NA	100	0	Sfp	2	3	3	3	1	5	7	91E0_vm	3	2002	11	-2.8134107167600364
1931	3793	15157731	20051208	-1	6	8561	2457	219	0.05	0.0048433968	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	HELP001	37164	166283	108	1	1	3	HELP001A	0.17	1.29	0	-1.12	-1.12	rbbhc	NA	100	0	Ldp	2	12	26	37	1	17	24	rbbhc	3	2005	12	-2.995732273553991
1949	185	15123665	20031030	-1	7	29083	7338	129	0.05	0.0035688793	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	WAHP713	144478	215484	320	1	1	94	WAHP713X	0.281	1.45	0.5	-1.169	-0.669	gh	rbbmr	60	40	Pep	2	9	5	NA	0	19	47	rbbmr	4	2003	10	-2.995732273553991
1951	185	15124425	20031030	-1	6	29083	7338	129	4.42	0.4281562802	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	WAHP713	144478	215484	320	1	1	94	WAHP713X	0.281	1.45	0.5	-1.169	-0.669	gh	rbbmr	60	40	Pep	2	9	5	NA	0	19	47	rbbmr	4	2003	10	1.4861396960896067
1956	819	15126991	20041025	-1	6	34935	7522	323	0.01	9.686793e-4	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	ABEP021	229808	202035	2	1	1	21	ABEP021B	0.58	2.04	0.3	-1.46	-1.16	rbbmr	6430	70	30	Sem	2	3	18	15	1	11	7	rbbmr	4	2004	10	-4.605170185988091
1960	185	15127665	20031030	-1	9	29083	7338	129	0.2	0.0142755174	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	WAHP713	144478	215484	320	1	1	94	WAHP713X	0.281	1.45	0.5	-1.169	-0.669	gh	rbbmr	60	40	Pep	2	9	5	NA	0	19	47	rbbmr	4	2003	10	-1.6094379124341003
2024	3470	15157430	20020815	-1	6	27325	1534	271	0.02	0.0019373587	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	VISP106	180735	219524	305	1	1	11	VISP106X	0.12	1.61	0.3	-1.49	-1.19	9120	gh	70	30	Pfp	2	3	3	3	1	5	7	9120	2	2002	8	-3.912023005428146
2056	515	15123987	20040604	-1	7	29083	7338	129	0.05	0.0035688793	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	WAHP713	144478	215484	320	1	1	94	WAHP713X	0.281	1.45	0.5	-1.169	-0.669	gh	rbbmr	60	40	Pep	2	9	5	NA	0	19	47	rbbmr	4	2004	6	-2.995732273553991
2057	634	15124105	20080617	-1	7	29083	7338	129	0.05	0.0035688793	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	WAHP713	144478	215484	320	1	1	94	WAHP713X	0.281	1.45	0.5	-1.169	-0.669	gh	rbbmr	60	40	Pep	2	9	5	NA	0	19	47	rbbmr	4	2008	6	-2.995732273553991
2064	3121	15157094	20020815	-1	6	27433	8035	271	0.06	0.0058120762	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	VISP136	179884	214331	305	1	1	52	VISP136X	1.07	2.52	0.3	-1.45	-1.15	91E0_vm	NA	100	0	Pfp	2	3	3	3	1	5	7	91E0_vm	3	2002	8	-2.8134107167600364
2065	3253	15157222	20060424	-1	6	18230	8239	136	0.01	9.686793e-4	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	OPLP004	220699	168618	216	1	1	5	OPLP004A	0.15	1.65	0.5	-1.5	-1	6510_hu	rbbhc	55	15	Ahp	1	4	6	20	1	16	7	6510_hu	3	2006	4	-4.605170185988091
2066	3546	15157499	20030515	-1	6	27329	4520	271	0.02	0.0019373587	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	VISP107	180703	219551	305	1	1	29	VISP107X	0.26	1.66	0.3	-1.4	-1.1	9120	gh	70	30	Pfp	2	3	3	3	1	5	7	9120	2	2003	5	-3.912023005428146
2092	1806	15142559	19890821	-1	9	3264	6628	305	0.109	0.007780157	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	BUIP205	206452	212085	47	1	1	54	BUIP205X	0.02	0.73	0	-0.71	-0.71	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1989	8	-2.2164073967529934
2093	1892	15142624	19850513	-1	9	3300	8506	305	0.926	0.0660956459	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	BUIP216	206292	211741	47	1	1	64	BUIP216X	0.12	0.76	0	-0.64	-0.64	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1985	5	-0.07688104433595762
2098	1806	15144390	19890821	-1	10	3264	6628	305	53.7	1.1180512179	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	BUIP205	206452	212085	47	1	1	54	BUIP205X	0.02	0.73	0	-0.71	-0.71	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1989	8	3.983413001514819
2165	3225	15157196	19850305	-1	6	3249	4470	305	0.004	3.874717e-4	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	BUIP201	206658	212170	47	1	1	38	BUIP201X	0.04	1.46	0	-1.42	-1.42	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1985	3	-5.521460917862246
2166	3489	15157444	20050816	-1	6	2629	7806	187	0.01	9.686793e-4	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	BRGP028	100779	195280	39	1	1	27	BRGP028X	0	1.51	0.5	-1.51	-1.01	rbbmc	rbbhc	70	30	Eep	1	8	20	NA	0	13	43	rbbmc	4	2005	8	-4.605170185988091
2167	3523	15157478	20050816	-1	6	2613	5652	187	0.01	9.686793e-4	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	BRGP024	101211	194509	39	1	1	20	BRGP024X	0	1.54	0.5	-1.54	-1.04	gh	rbbhc	70	30	Uep	1	8	20	NA	0	13	43	rbbhc	3	2005	8	-4.605170185988091
2178	2038	15150050	19841029	-1	10	3300	8506	305	113.7	2.3672704559	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	BUIP216	206292	211741	47	1	1	64	BUIP216X	0.12	0.76	0	-0.64	-0.64	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1984	10	4.73356340075649
2180	1685	15142449	19890710	-1	9	3300	8506	305	7.14	0.5096359743	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	BUIP216	206292	211741	47	1	1	64	BUIP216X	0.12	0.76	0	-0.64	-0.64	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1989	7	1.965712776351493
2191	1919	15142648	19890710	-1	9	3264	6628	305	0.148	0.0105638829	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	BUIP205	206452	212085	47	1	1	54	BUIP205X	0.02	0.73	0	-0.71	-0.71	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1989	7	-1.9105430052180221
2192	2038	15142757	19841029	-1	9	3300	8506	305	0.544	0.0388294075	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	BUIP216	206292	211741	47	1	1	64	BUIP216X	0.12	0.76	0	-0.64	-0.64	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1984	10	-0.6088060321261943
2201	1685	15144282	19890710	-1	10	3300	8506	305	45.6	0.9494066208	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	BUIP216	206292	211741	47	1	1	64	BUIP216X	0.12	0.76	0	-0.64	-0.64	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1989	7	3.8199077165203406
2230	3227	15157198	19850401	-1	6	3249	4470	305	0.003	2.906038e-4	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	BUIP201	206658	212170	47	1	1	38	BUIP201X	0.04	1.46	0	-1.42	-1.42	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1985	4	-5.809142990314028
2259	219	15123698	20080916	-1	7	28355	6949	325	0.115	0.0082084225	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	VRIP028	166662	212899	316	1	1	1	VRIP028A	0.32	2.37	0.3	-2.05	-1.75	6410_mo	6230_hn	40	40	Efp	1	3	3	3	1	5	7	6410_mo	2	2008	9	-2.162823150618887
2263	219	15124458	20080916	-1	6	28355	6949	325	0.005	4.843396e-4	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	VRIP028	166662	212899	316	1	1	1	VRIP028A	0.32	2.37	0.3	-2.05	-1.75	6410_mo	6230_hn	40	40	Efp	1	3	3	3	1	5	7	6410_mo	2	2008	9	-5.298317366548036
2294	2007	15142727	19890710	-1	9	3309	4652	305	0.008	5.710206e-4	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	BUIP218	206567	212273	47	1	1	40	BUIP218X	0.04	0.99	0	-0.95	-0.95	4010	7230	40	30	Zdg	2	3	3	7	1	11	29	4010	1	1989	7	-4.8283137373023015
2303	720	15124186	20090701	-1	7	5677	9615	226	0.05	0.0035688793	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	DYLP037	169802	167510	77	1	1	156	DYLP037X	0.43	1.55	0.3	-1.12	-0.82	9160	91E0_vc	70	30	S-Z	2	11	4	32	1	1	43	91E0_va	4	2009	7	-2.995732273553991
2358	2417	15154161	19841029	-1	6	3309	4652	305	0.005	4.843396e-4	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	BUIP218	206567	212273	47	1	1	40	BUIP218X	0.04	0.99	0	-0.95	-0.95	4010	7230	40	30	Zdg	2	3	3	7	1	11	29	4010	1	1984	10	-5.298317366548036
2360	1774	15142529	19890807	-1	9	3309	4652	305	0.004	2.855103e-4	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	BUIP218	206567	212273	47	1	1	40	BUIP218X	0.04	0.99	0	-0.95	-0.95	4010	7230	40	30	Zdg	2	3	3	7	1	11	29	4010	1	1989	8	-5.521460917862246
2364	2260	15142933	20000713	-1	9	36734	3648	346	0.06	0.0042826552	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	HOUP010	196305	192584	124	1	1	6	HOUP010X	0.72	1.7	0.3	-0.98	-0.68	rbbso	4010	60	40	Seg	2	3	35	34	1	7	24	4010	1	2e3	7	-2.8134107167600364
2396	3502	15157457	20020815	-1	6	27305	6226	271	0.39	0.0377784953	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	VISP101	180344	219422	305	1	1	39	VISP101X	0	1.29	0.3	-1.29	-0.99	rbbhc	6410_ve	70	30	Pfp	2	3	3	3	1	5	7	6410_ve	2	2002	8	-0.941608539858445
2423	2425	15154169	19850318	-1	6	3309	4652	305	0.003	2.906038e-4	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	BUIP218	206567	212273	47	1	1	40	BUIP218X	0.04	0.99	0	-0.95	-0.95	4010	7230	40	30	Zdg	2	3	3	7	1	11	29	4010	1	1985	3	-5.809142990314028
2424	2625	15154310	20010913	-1	6	18489	4797	94	0.028	0.0027123022	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	OSGP046	127318	179608	218	1	1	63	OSGP046X	0.46	2.26	0.3	-1.8	-1.5	91E0_vn	NA	100	0	Efp	1	12	36	27	1	18	24	91E0_vn	4	2001	9	-3.575550768806933
2429	2302	15142966	19890529	-1	9	3332	7976	305	0.039	0.0027837259	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	BUIP230	206404	212112	47	1	1	61	BUIP230X	0.03	1.5	0.25	-1.47	-1.22	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	4010	1	1989	5	-3.2441936328524905
2469	710	15124176	20100301	-1	7	5962	8935	226	0.05	0.0035688793	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	DYLP099	168983	166783	77	1	1	141	DYLP099X	0.35	1.88	0.51	-1.53	-1.02	6430	NA	100	0	Efp	1	11	2	32	1	1	24	6430	4	2010	3	-2.995732273553991
2590	3668	15157606	20040421	-1	6	32471	9243	72	0.084	0.0081369066	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	ZEVP020	90145	188051	340	1	1	21	ZEVP020A	0.4	1.93	1	-1.53	-0.53	rbbhc	gh	70	30	Egp	1	8	20	25	1	23	23	rbbhc	3	2004	4	-2.4769384801388235
