CODEPLAS	index_0m	index_50m	index_100m	index_150m	index_200m
WVLHEU0092	2.294642857	3.909090909	2.772222222	4.372659176	4.003615329
WVLHEU0093	2.901408451	3.377358491	4.307407407	4.206013363	3.927927928
WVLHEU0094	2.340425532	4.176229508	4.036656891	4.153714286	3.930606282
WVLHEU0095	3.647727273	4.25	4.360552764	4.12888601	3.971119134
WVLHEU0096	2.655172414	3.380208333	3.911764706	4.084054388	3.999286733
WVLHEU0097	2	4.122881356	4.325123153	4.424666667	3.695393759
WVLHEU0098	3.357758621	4.032894737	2.431944444	4.117962466	3.9917231
WVLHEU0099	3.882352941	3.995652174	4.180055402	4.293299621	3.914814815
WVLHEU0100	3.076923077	4.120535714	4.206284153	4.353706112	3.940646131
WVLHEU0101	2.70212766	4.028571429	3.7825	4.371921182	4.026229508
WVLHEU0102	3	3.403846154	4.42125	3.931878307	3.92494639
WVLHEU0103	2.783950617	4.450413223	4.401015228	4.372599232	3.972008397
WVLHEU0104	2.882352941	4.270491803	4.057422969	4.19494382	3.951601909
WVLHEU0105	3.853448276	4.2625	4.284615385	4.225260417	4.047958522
WVLHEU0106	2.82	3.830708661	4.279487179	2.813570487	4.009810792
WVLHEU0107	2.794117647	4.173295455	4.189705882	4.012771392	3.977793696
WVLHEU0108	2.6	4.049180328	4.140789474	3.886679001	3.856762159
WVLHEU0109	2.709677419	4.024038462	4.091176471	4.311538462	3.963072378
WVLHEU0110	2.906666667	4.043478261	4.25	3.996254682	3.950035689
WVLHEU0111	3.388020833	4.288288288	4.247288503	4.079617834	3.661596958
WVLHEU0112	2.893333333	3.480769231	4.424157303	4.272337821	3.986787204
WVLHEU0113	3.555555556	3.985	4.106741573	3.982780612	3.970942594
WVLHEU0114	2.709459459	4.2	3.969387755	3.843911917	3.950735294
WVLHEU0115	3.048611111	4.17961165	3.410714286	4.261904762	3.945707997
WVLHEU0116	3.905555556	3.878151261	3.346858639	3.940131579	3.976047904
WVLHEU0117	3.181818182	4.077669903	3.998652291	3.747389034	3.9566787
WVLHEU0118	2.905263158	4.168181818	4.292349727	4.156801008	3.979426892
WVLHEU0119	3.168831169	3.98	4.276649746	3.699052133	3.988921713
WVLHEU0120	2.691176471	3.851851852	4.233870968	4.328109201	3.974100719
WVLHEU0121	3.193877551	3.286956522	3.149147727	4.391537545	3.994660564
WVLHEU0122	2.75	4.036458333	4.201072386	4.142073171	3.970469799
WVLHEU0123	2.542857143	4.25	4.210674157	4.307086614	3.866322009
WVLHEU0124	3.5	3.967741935	3.650851582	4.19689441	3.982583454
WVLHEU0125	3.213483146	4.017699115	4.268028846	4.066742081	3.970104634
WVLHEU0126	2.684210526	3.852	4.203658537	4.167068758	3.967114094
WVLHEU0127	3.031746032	4.124031008	4.099722992	4.306095979	3.758471521
WVLHEU0128	2.444444444	3.586956522	4.310666667	4.460573477	3.974545455
WVLHEU0129	3.141025641	4.133333333	4.283149171	4.170351105	3.976495726
WVLHEU0130	2.945652174	3.628865979	4.218362283	4.267813268	3.982608696
WVLHEU0131	2.582278481	3.247311828	3.562322946	4.076005025	3.924907063
WVLHEU0132	3.418181818	4.25	4.116477273	4.365767878	3.983976693
WVLHEU0133	3.066666667	3.840206186	4.089242054	3.826199741	3.732946299
WVLHEU0134	2.979166667	3.785087719	4.239946381	3.591090426	3.861022364
WVLHEU0135	2.612676056	4.367346939	4.113231552	4.181151242	3.933523946
WVLHEU0136	3.178082192	4.079166667	4.341324201	4.416866029	3.942018611
WVLHEU0137	3.392156863	4.535	3.529494382	4.261822376	3.922687861
WVLHEU0138	2.886138614	4.232673267	4.159210526	4.169201521	4.002138275
WVLHEU0139	3.328125	4.166666667	4.235368957	4.241580311	3.992887624
WVLHEU0140	3.970588235	3.436363636	3.980676329	4.320707071	3.780682643
WVLHEU0141	4.15625	3.968181818	4.011142061	4.123409669	3.9944483
WVLHEU0142	3.670212766	4.163551402	4.307317073	4.117834395	3.816581071
WVLHEU0143	2.944444444	4.364130435	4.171621622	4.16005291	3.8304705
WVLHEU0144	3.707142857	4.024305556	4.258064516	4.204878049	3.992052023
WVLHEU0145	2.784810127	4.284090909	4.379533679	4.191925466	3.819912152
WVLHEU0146	2.652439024	3.93956044	3.911931818	4.185742972	3.974665728
WVLHEU0147	4.6	3.74	4.274559194	4.269662921	3.953956835
WVLHEU0148	2.136363636	3.60106383	4.344827586	4.16724537	4.000712758
WVLHEU0149	2.907894737	4.047008547	4.106765328	3.520754717	3.949625596
WVLHEU0150	2.557377049	3.790816327	3.949295775	4.227784027	3.425655977
WVLHEU0151	3.981818182	3.120098039	4.044887781	4.334886818	3.62170088
WVLHEU0152	3.27852349	4.4	4.150406504	4.262237762	3.685920578
WVLHEU0154	2.237113402	4.362244898	3.442622951	3.086577869	3.910162003
WVLHEU0156	3.37962963	4.217391304	4.119113573	4.408125	3.955944056
WVLHEU0157	3.27480916	3.828125	4.361618799	4.290920716	3.963758389
WVLHEU0158	3.055555556	4.013157895	4.406724512	4.246770026	4
WVLHEU0159	3.056179775	4.358585859	4.222222222	4.249692497	3.951167728
WVLHEU0160	3.185185185	4.344537815	4.005763689	4.39580908	3.999265786
WVLHEU0161	2.372093023	3.979591837	4.166666667	4.171974522	3.635135135
WVLHEU0162	3.555555556	3.569105691	4.127631579	4.070394737	3.98960499
WVLHEU0163	3.220338983	4.433035714	4.317647059	4.24375	3.925246827
WVLHEU0164	2.453608247	4.236434109	4.147959184	4.452693824	3.915080527
WVLHEU0165	3.377777778	4.058558559	3.75	4.178217822	3.966040462
WVLHEU0166	2.985915493	4.191919192	3.137221269	4.251870324	3.811492642
WVLHEU0167	2.75	4.077272727	3.528061224	4.197084918	3.963508772
WVLHEU0168	2.765306122	3.214953271	4.233870968	4.276232617	3.988251555
WVLHEU0169	2.763392857	3.99122807	4.12	4.015075377	3.93451067
WVLHEU0170	2.966386555	4.184466019	4.41356383	4.064757161	3.992023205
WVLHEU0171	3.060606061	4.196261682	4.217847769	3.879892038	3.527027027
WVLHEU0172	3.057142857	4.266666667	4.253387534	4.386743887	3.817659727
WVLHEU0173	2.4	3.891752577	4.151826484	3.819803198	4.002173913
WVLHEU0174	3.442622951	4.357142857	3.853562005	4.26376989	3.983199416
WVLHEU0175	3.704545455	3.361607143	4.111263736	4.08983891	3.946020761
WVLHEU0176	2.637254902	2.739130435	4.051490515	4.093939394	3.961732852
WVLHEU0177	2.778846154	4.021052632	3.511363636	4.065804935	3.921052632
WVLHEU0178	3.259259259	4.110619469	4.303030303	4.372005044	3.933474876
WVLHEU0179	3.728813559	3.741666667	4.297687861	4.149318463	3.938583815
WVLHEU0180	2.489795918	4	4.2475	4.349578821	3.966545455
WVLHEU0181	3.054216867	4.225	4.171370968	4.025982256	3.360968452
WVLHEU0182	2.47826087	4.086734694	4.137055838	3.93385214	3.930606282
WVLHEU0183	2.950980392	2	4.14800995	4.167123288	3.835251799
WVLHEU0184	2.782608696	3.41509434	4.100263852	4.19127086	3.952450622
WVLHEU0185	3.191011236	4.360655738	4.303713528	3.977639752	3.95146379
WVLHEU0186	3.344262295	4.184466019	4.12462908	4.248166259	3.968953069
WVLHEU0187	3.380434783	4.069672131	4.270992366	4.162804171	4.001461988
WVLHEU0188	3.312741313	3.531468531	4.069602273	4.318239796	3.984138428
WVLHEU0189	2.938356164	4.361111111	4.343915344	4.378109453	3.972931168
WVLHEU0190	3.054945055	4.053719008	3.896024465	4.187652812	3.939871152
WVLHEU0191	3.114285714	4.315	4.210164835	4.208756345	4.024175824
WVLHEU0192	3.47826087	3.71942446	4.205752212	4.315635939	3.892597968
WVLHEU0193	2.949152542	4.365217391	3.119863014	4.141939252	3.883458647
WVLHEU0194	2.672413793	4.004347826	4.358725762	4.160933661	3.974531835
WVLHEU0195	2.875	4.015873016	4.097435897	4.344106464	4.022488756
WVLHEU0196	2	4.00862069	3.94972067	4.098984772	3.958874459
WVLHEU0197	2.773333333	3.995934959	3.925824176	4.25	3.591155935
WVLHEU0198	3.542372881	4.077981651	4.247922438	3.604907975	3.618900077
WVLHEU0199	2.909090909	3.484536082	4.235751295	4.144025157	3.812971342
WVLHEU0200	3.945945946	4.156565657	2.989614243	4.071946796	3.978231293
WVLHEU0201	3.170454545	3.98015873	4.256793478	4.344315245	3.977272727
WVLHEU0202	3.15	3.607476636	4.298913043	4.351804124	3.950437318
WVLHEU0203	3.048109966	3.942477876	4.396648045	4.185254027	4.018547141
WVLHEU0204	2.842105263	4.46	4.181818182	4.14713217	2.753654971
WVLHEU0205	3.13125	4	3.630541872	4.152173913	3.777186312
WVLHEU0206	2.826666667	4.009433962	2.231543624	4.128926702	3.571856287
WVLHEU0207	2.935185185	3.484536082	4.154494382	4.116603295	3.220163084
WVLHEU0208	3.296296296	4.169811321	2.928571429	4.090399002	3.966257669
WVLHEU0209	3.107594937	2.573863636	4.283561644	4.291666667	3.90929878
WVLHEU0210	2.85106383	4.239837398	4.28	3.693693694	3.996031746
WVLHEU0211	2.192307692	4.254901961	4.128117914	4.252948886	3.918032787
WVLHEU0213	2.939393939	4.24	4.131147541	4.247111682	3.920792079
WVLHEU0214	3.3	4.408	4.065826331	4.421710526	3.731039875
WVLHEU0215	3.371794872	3.872340426	4.009162304	4.409492274	3.671583851
WVLHEU0216	3.755434783	4.295081967	4.400293255	4.022699387	3.806309611
WVLHEU0217	3.142857143	4	4.067528736	4.240718563	3.495286439
WVLHEU0218	3.831775701	3.481884058	4.308108108	4.185121107	3.430906389
WVLHEU0219	3.117647059	4.080152672	4.38101983	4.438586957	3.644461658
WVLHEU0220	2.215384615	3.962121212	4.3515625	4.298076923	3.882443929
WVLHEU0221	3.137254902	3.302083333	4.01754386	4.303217822	3.935483871
WVLHEU0222	2	4.321782178	4.363259669	4.207166853	3.791878173
WVLHEU0223	2.650485437	4.106481481	4.102974828	4.192701665	3.897626113
WVLHEU0224	3.074074074	3.797979798	4.284507042	4.158924205	3.884644767
WVLHEU0225	3.042253521	4.264150943	2.619252874	4.108897742	3.397520058
WVLHEU0226	2.8	4.077669903	3.995867769	4.144299287	3.593040847
WVLHEU0227	3.12195122	4.042857143	3.957446809	4.311585366	3.902050114
WVLHEU0228	2.734177215	4.153153153	4.320936639	4.364968153	3.91042471
WVLHEU0229	2.363636364	4.115044248	3.797619048	4.412738854	3.977054034
WVLHEU0230	3.5	4.18018018	3.964480874	4.284192825	3.934750733
WVLHEU0231	3.052631579	3.307909605	4.180156658	4.111940299	3.958482462
WVLHEU0232	3.23943662	3.740740741	4.0125	4.22519084	3.608813559
WVLHEU0233	3.58490566	4.475490196	4.05027933	4.396551724	3.876304024
WVLHEU0234	3.3125	3.773148148	4.242268041	4.281328321	3.977272727
WVLHEU0235	2.661764706	3.31300813	3.937142857	4.358768407	3.956689869
WVLHEU0236	2	4.010752688	3.389684814	4.232386364	3.8458729
WVLHEU0237	3.380952381	4.101010101	4.172459893	4.397551546	3.872634643
WVLHEU0238	2.146067416	4.128205128	3.404411765	4.243429287	3.971077368
WVLHEU0239	2	4.445652174	4.263944223	4.31503268	3.008455035
WVLHEU0240	3.132352941	4.196721311	4.322139303	4.159297052	2.610499028
WVLHEU0241	3.388235294	4.109375	4.088235294	4.056521739	3.708841463
WVLHEU0242	2.857142857	4.020408163	4.270666667	4.167503137	2.875816993
WVLHEU0243	2.804878049	3.103960396	4.219736842	4.325425791	3.545454545
WVLHEU0244	2.830769231	4.084	3.97099768	4.24563591	3.784343822
WVLHEU0245	4	4.005376344	4.104271357	4.289948454	3.972693727
WVLHEU0246	3.006849315	4.306451613	4.284530387	4.324716267	3.968208092
WVLHEU0247	2.554216867	4.12173913	4.402227723	4.002503129	3.684519442
WVLHEU0248	3.211864407	4.009090909	4.092436975	4.190944882	3.788268956
WVLHEU0249	3.684782609	4.244	4.157552083	3.999382716	3.885455916
WVLHEU0250	3.306666667	2.126213592	3.97696477	4.237918216	3.928364689
WVLHEU0251	3.454545455	4.155339806	4.427360775	4.339375	3.94311172
WVLHEU0252	1.553191489	4.2	3.777310924	4.290540541	3.265861027
WVLHEU0253	3.578947368	3.23015873	3.548104956	4.152386781	3.871641791
WVLHEU0254	2.788	4.389344262	4.076834862	3.924717691	3.944076527
WVLHEU0255	2.674603175	4.330434783	4.4025	4.393665158	3.762264151
WVLHEU0256	3.020408163	3.975490196	4.20971564	4.073417722	3.952522255
WVLHEU0257	3	4.264957265	4.126344086	4.228868661	3.964569776
WVLHEU0258	2.567073171	4.219827586	4.193593315	4.218204489	3.983823529
WVLHEU0259	3.673267327	4.076923077	4.246630728	4.157828283	3.563677468
WVLHEU0260	2.608695652	4.066964286	4.045081967	4.165865385	3.784431138
WVLHEU0262	2.843373494	3.85326087	4.031593407	4.069115816	3.551724138
WVLHEU0263	3.186440678	4.00255102	4.148414986	4.135185185	3.645474944
WVLHEU0264	2.5625	4.241721854	4.124678663	4.198385236	3.799233716
WVLHEU0265	2.576923077	4.485	4.082894737	3.928301887	3.986373959
WVLHEU0266	3.607142857	3.903061224	4.045275591	3.945362135	3.871888726
WVLHEU0267	3.403225806	3.802521008	4.109977324	3.841022444	3.866715758
WVLHEU0268	3.244897959	3.812796209	4.022836538	4.135723431	3.814380044
WVLHEU0269	2.517241379	3.638095238	3.418010753	4.243727599	3.314242653
WVLHEU0270	3.510869565	3.156521739	4.058486239	4.246590909	3.480073574
WVLHEU0271	3.166666667	4.041666667	4.372340426	4.281662269	3.914181818
WVLHEU0272	3.135135135	4.230769231	4.263221154	4.315917375	3.981454006
WVLHEU0273	3.134831461	4.218487395	3.129065041	4.262420382	3.783846154
WVLHEU0274	3.247058824	4.202830189	4.39893617	4.011795544	3.662763466
WVLHEU0275	3.342465753	3.091836735	4.305785124	4.340023613	3.989675516
WVLHEU0276	3.619402985	4.138888889	4.15	4.105804111	3.905591866
WVLHEU0277	3.196581197	4.14	4.206493506	3.972576531	3.837386018
WVLHEU0278	2.772151899	3.996031746	4.399761337	4.378109453	3.69520817
WVLHEU0279	2.768292683	4.226923077	4.130136986	4.146356033	3.925731433
WVLHEU0280	2.976470588	4.232283465	3.99002849	4.25059952	3.941219158
WVLHEU0281	2.752631579	3.786407767	4.100795756	4.123674912	3.881496881
WVLHEU0282	3.235632184	4.352678571	4.504273504	4.063938619	3.856150104
WVLHEU0283	3.302752294	4.262376238	4.114473684	4.198986058	3.511283498
WVLHEU0284	3.097087379	4.173553719	4.19047619	3.534756098	3.954680535
WVLHEU0285	3.033707865	3.93814433	4.13172043	4.15920398	3.698367637
WVLHEU0286	3.03	3.913265306	4.188858696	4.216232962	3.956083513
WVLHEU0287	3.351351351	3.968	4.108465608	4.197335025	3.958630528
WVLHEU0288	3.572463768	4.361111111	4.063324538	4.298938679	3.900592495
WVLHEU0289	3.333333333	4.06779661	3.864985163	4.315394243	3.978962132
WVLHEU0290	3.404255319	4.232394366	4.346260388	4.295454545	3.852071006
WVLHEU0291	3.227272727	3.58	3.434725849	4.137469586	3.430722892
WVLHEU0292	3.37037037	4.054054054	4.146753247	4.300621118	3.522097378
WVLHEU0293	3.488372093	4	4.010498688	4.217420213	3.657692308
WVLHEU0294	2.693877551	4.007751938	4.07544757	4.240530303	3.717989002
WVLHEU0295	2.934782609	3.461165049	4.093220339	3.668360864	3.48844376
WVLHEU0296	2.306818182	4.3359375	4.306970509	4.33545108	3.50212766
WVLHEU0297	3.204678363	4.138095238	4.10078534	4.150684932	3.89453125
WVLHEU0298	3.696202532	4.240566038	4.351620948	4.328880407	3.757259866
WVLHEU0299	2.970588235	4.226086957	4.039295393	4.2	3.770817981
WVLHEU0300	3.364705882	3.913265306	4.352112676	4.397755611	3.891566265
WVLHEU0301	3.370967742	4.025	3.907042254	4.390151515	3.93520687
WVLHEU0302	3.027027027	4.336842105	4.083841463	4.235074627	3.64363354
WVLHEU0303	3.28125	4.187898089	4.175824176	4.444141689	3.658968437
WVLHEU0304	3.39047619	3.695	4.030104712	4.294950739	3.681192661
WVLHEU0305	4	3.868852459	4.253196931	4.356603774	3.673282443
WVLHEU0306	3.272727273	3.886792453	4.080952381	4.071428571	3.301622419
WVLHEU0307	2.987804878	3.658653846	4.195121951	3.897251309	3.931086142
WVLHEU0308	2	3.970873786	4.390501319	3.978403141	3.728682171
WVLHEU0309	2.754098361	4.350877193	4.163682864	4.258169935	3.982274742
WVLHEU0310	3.23255814	4.301324503	4.158967391	4.080223881	3.465007776
WVLHEU0311	2.654411765	4.496402878	4.320823245	3.931787176	3.402109426
WVLHEU0312	3.406976744	4.010309278	3.969660194	3.885501355	3.483622351
WVLHEU0313	2.705882353	3.990740741	4.069587629	4.136243386	3.896629213
WVLHEU0314	3.906976744	4.272321429	4.292915531	4.248847926	3.716268311
WVLHEU0315	3.361111111	4.241935484	4.149595687	4.210558252	4.032036613
WVLHEU0316	3.474747475	3.964912281	4.264705882	4.221311475	3.829545455
WVLHEU0317	2.970588235	3.6875	3.620822622	4.307220708	3.885991058
WVLHEU0318	3.130434783	3.087962963	4.123641304	2.660329531	3.997146933
WVLHEU0319	2.927419355	3.034188034	4.046717172	4.008643617	4.004611837
WVLHEU0320	2.965517241	4.134259259	4.394444444	3.832464146	4.013771997
WVLHEU0321	3.167785235	3.994897959	4.305785124	3.361578266	3.799544419
WVLHEU0322	2.699152542	4.356481481	4.222955145	4.186915888	3.982179575
WVLHEU0323	4	4.157894737	3.953703704	4.150867824	3.975770925
WVLHEU0324	2.836734694	4.212264151	4.117021277	4.344700461	3.480122324
WVLHEU0325	2.714285714	4.060283688	4.079320113	4.230869001	3.886010363
WVLHEU0326	3.162790698	3.78125	4.047297297	4.314702309	3.956653992
WVLHEU0327	2.615384615	4.097087379	4.062005277	4.10359116	3.982797307
WVLHEU0328	2.445783133	3.879807692	4.363049096	3.919288646	3.873338546
WVLHEU0329	3.878787879	3.21875	3.7	4.169847328	4.012454212
WVLHEU0330	3	4.223300971	4.393854749	3.792866083	3.791455467
WVLHEU0331	3.451612903	4.109375	4.121082621	3.881443299	3.911609499
WVLHEU0332	3.282051282	4.193277311	4.191460055	3.968579235	3.533986928
WVLHEU0333	3.27027027	4.144117647	4.374285714	4.173233696	3.804647785
WVLHEU0334	3.760869565	4.101694915	4.387640449	4.261133603	4.011830202
WVLHEU0335	2.965517241	4.016	3.925257732	4.15375	3.987951807
WVLHEU0336	3.534883721	4.07079646	4.143576826	4.220360825	3.882625995
WVLHEU0337	2.471910112	4.090909091	4.190647482	4.178763441	3.722664736
WVLHEU0338	2.895833333	4.06043956	4.373913043	3.657861635	3.762283237
WVLHEU0339	3.660714286	4.245689655	4.21	3.727631579	3.356020942
WVLHEU0340	2.529411765	3.979381443	4.139473684	4.169107856	3.977454545
WVLHEU0341	2.93	4.337837838	4.200455581	4.291836735	3.991970803
WVLHEU0342	3.090909091	3.929411765	4.125690608	4.193152455	3.881506849
WVLHEU0343	3.375	4.019417476	4.027061856	4.39520202	3.770515614
WVLHEU0344	2.986111111	3.893103448	4.130747126	4.309641533	3.615613383
WVLHEU0345	3.063829787	3.311627907	4.014851485	3.822043628	3.789004458
WVLHEU0346	3.401639344	4.370192308	4.274936061	4.25	3.841211226
WVLHEU0347	3.50862069	4.107758621	4.269863014	4.215517241	3.617563739
WVLHEU0348	2.585365854	4.084158416	4.323287671	4.187755102	3.915441176
WVLHEU0349	3.055555556	4.085714286	4.253986333	4.20443038	4.017333333
WVLHEU0350	2.72972973	4.168269231	4.013227513	4.209899749	3.919734904
WVLHEU0351	2	4.185344828	4.16893733	4.377182045	3.959909228
WVLHEU0352	2.967741935	2.862637363	4.495901639	2.995276653	3.998579545
WVLHEU0353	2.569444444	3.785046729	4.174603175	2.758396533	3.946724262
WVLHEU0354	2.727777778	4.356481481	4.368421053	4.098262032	3.821060383
WVLHEU0355	4	4.175	4.176744186	2.67314931	3.973396999
WVLHEU0356	2.88	4.14516129	4.477961433	3.892030848	3.929153605
WVLHEU0357	3.666666667	3.619047619	4.193333333	4.190283401	3.772820865
WVLHEU0358	2	2.072413793	4.252840909	4.231660232	3.86103352
WVLHEU0359	3.04	4.153465347	4.115740741	4.18875	3.905231236
WVLHEU0360	3.021505376	3.009615385	4.147214854	4.096324461	3.824900133
WVLHEU0361	2.490196078	4.247572816	4.041223404	3.885276074	3.946821516
WVLHEU0362	2.911111111	4.252336449	4.236641221	4.350923483	3.630173565
WVLHEU0363	2	4.080985915	4.203166227	4.180124224	4.012186865
WVLHEU0364	2.7	4.262962963	4.238888889	4.190643275	3.940373563
WVLHEU0365	3.574257426	3.97979798	4.238482385	3.362796834	3.888421053
WVLHEU0366	3.5	3.96460177	3.846774194	4.363932292	3.872847682
WVLHEU0367	2.311538462	4.369565217	4.254189944	4.441213654	3.357669617
WVLHEU0368	2.863636364	3.989247312	3.97265625	3.949934124	3.946715328
WVLHEU0369	3.393333333	4.303738318	4.244736842	4.240310078	3.526662672
WVLHEU0370	3.081632653	4.393939394	4.272486772	4.25846926	3.856060606
WVLHEU0371	3.324324324	4.162280702	4.177922078	4.276433121	3.957195572
WVLHEU0372	3.340425532	4.122340426	4.124031008	3.623677249	3.840206186
WVLHEU0373	3.292307692	4.316831683	3.677718833	4.088541667	3.960770328
WVLHEU0374	3.714285714	3.870503597	4.41087963	3.762691854	3.880880121
WVLHEU0375	3.177777778	4.121212121	3.993150685	3.627922078	3.726955307
WVLHEU0376	3.095238095	2.469072165	4.046089385	4.01292517	3.985590778
WVLHEU0377	2.580645161	3.971153846	4.155172414	4.403311258	3.787377911
WVLHEU0378	2.707792208	4.004975124	3.958108108	3.673664122	3.86548913
WVLHEU0379	3.380208333	4.378640777	4.031486146	4.249365482	3.983638743
WVLHEU0380	3.695652174	3.683486239	4.074270557	4.068501921	3.956766917
WVLHEU0381	4.254237288	3.817307692	4.03515625	3.932138284	3.965335343
WVLHEU0382	3.435897436	3.907894737	4.166666667	3.438076416	3.983396226
WVLHEU0383	3.555555556	4.0625	4.203753351	3.528225806	3.97627606
WVLHEU0384	2	3.995049505	4.01897019	4.320848939	4.081859856
WVLHEU0385	3.541666667	4.11965812	3.895225464	4.00193299	3.891983696
WVLHEU0386	3.469387755	3.885416667	4.036885246	3.96701847	3.973246565
WVLHEU0387	2.892857143	2.974226804	4.185	4.003457815	3.966492147
WVLHEU0388	2.966292135	4.158878505	4.127039627	4.352791878	3.871468927
WVLHEU0389	2.823529412	3.35483871	4.210982659	4.099644128	3.95392022
WVLHEU0390	3.873684211	4.209770115	4.242966752	4.15902965	3.947560087
WVLHEU0391	3.542857143	4.086065574	4.176151762	3.938926174	3.912157414
WVLHEU0392	2.579819277	3.995614035	3.948717949	4.253272251	3.951879699
WVLHEU0393	3.274336283	3.99537037	4.295566502	4.417293233	3.683834049
