loc_code	date_sampling	variable	value	below_loq	loq
257	16659	1	2.17	0	NA
257	16659	2	0.26	0	NA
257	16659	3	0.3369	0	NA
257	16686	1	0.72	0	NA
257	16686	2	1.67	0	NA
257	16686	3	0.1729	0	NA
257	16721	1	0.36	0	NA
257	16721	2	1.45	0	NA
257	16721	3	0.12	0	NA
257	16748	1	0.34	0	NA
257	16748	2	0.89	0	NA
257	16748	3	0.0908	0	NA
257	16777	1	0.12	0	NA
257	16777	2	1.88	0	NA
257	16777	3	0.084	0	NA
257	16818	1	NA	1	0.05
257	16818	2	1.99	0	NA
257	16818	3	0.0773	0	NA
257	16847	1	NA	1	0.05
257	16847	2	1.9	0	NA
257	16847	3	0.0701	0	NA
257	16875	1	0.32	0	NA
257	16875	2	0.8	0	NA
257	16875	3	0.2374	0	NA
257	16938	1	0.08	0	NA
257	16938	2	3.23	0	NA
257	16938	3	0.187	0	NA
258	16603	1	NA	1	0.05
258	16603	2	0.24	0	NA
258	16603	3	0.366	0	NA
258	16631	1	0.09	0	NA
258	16631	2	0.25	0	NA
258	16631	3	0.708	0	NA
258	16659	1	NA	1	0.05
258	16659	2	0.19	0	NA
258	16659	3	0.1465	0	NA
258	16686	1	NA	1	0.05
258	16686	2	0.3	0	NA
258	16686	3	0.1232	0	NA
258	16721	1	NA	1	0.05
258	16721	2	0.45	0	NA
258	16721	3	0.23	0	NA
258	16748	1	NA	1	0.05
258	16748	2	0.66	0	NA
258	16748	3	0.1179	0	NA
258	16777	1	0.57	0	NA
258	16777	2	3.62	0	NA
258	16777	3	0.187	0	NA
258	16818	1	NA	1	0.05
258	16818	2	0.42	0	NA
258	16818	3	0.0821	0	NA
258	16847	1	NA	1	0.05
258	16847	2	3.85	0	NA
258	16847	3	0.0638	0	NA
258	16875	1	0.07	0	NA
258	16875	2	0.24	0	NA
258	16875	3	0.0713	0	NA
258	16910	1	NA	1	0.05
258	16910	2	0.81	0	NA
258	16910	3	0.058	0	NA
258	16938	1	NA	1	0.05
258	16938	2	0.13	0	NA
258	16938	3	0.1398	0	NA
259	16603	1	NA	1	0.05
259	16603	2	0.16	0	NA
259	16603	3	0.057	0	NA
259	16631	1	NA	1	0.05
259	16631	2	0.42	0	NA
259	16631	3	0.047	0	NA
259	16659	1	NA	1	0.05
259	16659	2	2.73	0	NA
259	16659	3	0.0534	0	NA
259	16686	1	NA	1	0.05
259	16686	2	0.19	0	NA
259	16686	3	0.0551	0	NA
259	16721	1	0.19	0	NA
259	16721	2	0.56	0	NA
259	16721	3	0.04	0	NA
259	16748	1	NA	1	0.05
259	16748	2	NA	1	0.1
259	16748	3	0.0494	0	NA
259	16777	1	3.5	0	NA
259	16777	2	0.27	0	NA
259	16777	3	0.202	0	NA
259	16847	1	0.13	0	NA
259	16847	2	1.01	0	NA
259	16847	3	0.158	0	NA
259	16875	1	NA	1	0.05
259	16875	2	NA	1	0.1
259	16875	3	0.3988	0	NA
259	16910	1	NA	1	0.05
259	16910	2	NA	1	0.1
259	16910	3	0.0427	0	NA
259	16938	1	0.14	0	NA
259	16938	2	NA	1	0.1
259	16938	3	0.0989	0	NA
260	16966	1	0.09	0	NA
260	16966	2	0.41	0	NA
260	16966	3	0.0661	0	NA
260	17014	1	0.17	0	NA
260	17014	2	NA	1	0.1
260	17014	3	0.0514	0	NA
260	17042	1	NA	1	0.05
260	17042	2	NA	1	0.1
260	17042	3	0.0615	0	NA
260	17050	1	NA	1	0.05
260	17050	2	NA	1	0.1
260	17050	3	0.3306	0	NA
260	17211	1	NA	1	0.05
260	17211	2	1.76	0	NA
260	17211	3	0.0583	0	NA
260	17238	1	0.07	0	NA
260	17238	2	0.24	0	NA
260	17238	3	NA	1	0.02
260	17280	1	NA	1	0.05
260	17280	2	0.31	0	NA
260	17280	3	0.023	0	NA
260	17302	1	NA	1	0.05
260	17302	2	0.28	0	NA
260	17302	3	0.044	0	NA
261	16966	1	0.06	0	NA
261	16966	2	0.57	0	NA
261	16966	3	0.2507	0	NA
261	17014	1	0.15	0	NA
261	17014	2	NA	1	0.1
261	17014	3	0.165	0	NA
261	17042	1	NA	1	0.05
261	17042	2	0.12	0	NA
261	17042	3	0.2108	0	NA
261	17050	1	0.05	0	NA
261	17050	2	NA	1	0.1
261	17050	3	0.0707	0	NA
261	17099	1	0.06	0	NA
261	17099	2	0.1	0	NA
261	17099	3	0.0929	0	NA
261	17112	1	0.06	0	NA
261	17112	2	NA	1	0.1
261	17112	3	0.0814	0	NA
261	17134	1	NA	1	0.05
261	17134	2	0.12	0	NA
261	17134	3	0.0964	0	NA
261	17211	1	NA	1	0.05
261	17211	2	0.13	0	NA
261	17211	3	0.2236	0	NA
261	17238	1	NA	1	0.05
261	17238	2	0.2	0	NA
261	17238	3	0.1158	0	NA
261	17281	1	NA	1	0.05
261	17281	2	0.2	0	NA
261	17281	3	0.103	0	NA
261	17302	1	0.08	0	NA
261	17302	2	0.19	0	NA
261	17302	3	0.204	0	NA
262	16966	1	NA	1	0.05
262	16966	2	0.51	0	NA
262	16966	3	0.3911	0	NA
262	17014	1	0.11	0	NA
262	17014	2	NA	1	0.1
262	17014	3	0.248	0	NA
262	17042	1	NA	1	0.05
262	17042	2	NA	1	0.1
262	17042	3	0.1968	0	NA
262	17050	1	NA	1	0.05
262	17050	2	NA	1	0.1
262	17050	3	NA	1	0.02
262	17099	1	0.06	0	NA
262	17099	2	0.14	0	NA
262	17099	3	0.1137	0	NA
262	17112	1	0.07	0	NA
262	17112	2	0.22	0	NA
262	17112	3	0.1237	0	NA
262	17134	1	0.05	0	NA
262	17134	2	0.19	0	NA
262	17134	3	0.0854	0	NA
262	17211	1	NA	1	0.05
262	17211	2	0.12	0	NA
262	17211	3	0.3101	0	NA
262	17238	1	NA	1	0.05
262	17238	2	0.19	0	NA
262	17238	3	0.1309	0	NA
262	17281	1	0.05	0	NA
262	17281	2	0.28	0	NA
262	17281	3	0.098	0	NA
262	17302	1	0.08	0	NA
262	17302	2	0.39	0	NA
262	17302	3	0.152	0	NA
263	16958	1	0.06	0	NA
263	16958	2	0.33	0	NA
263	16958	3	0.0782	0	NA
263	17014	1	0.05	0	NA
263	17014	2	NA	1	0.1
263	17014	3	0.0411	0	NA
263	17042	1	NA	1	0.05
263	17042	2	NA	1	0.1
263	17042	3	0.0363	0	NA
263	17050	1	NA	1	0.05
263	17050	2	NA	1	0.1
263	17050	3	0.0744	0	NA
263	17211	1	0.1	0	NA
263	17211	2	4.57	0	NA
263	17211	3	0.1274	0	NA
263	17238	1	0.07	0	NA
263	17238	2	0.16	0	NA
263	17238	3	0.0237	0	NA
263	17280	1	NA	1	0.05
263	17280	2	0.15	0	NA
263	17280	3	0.022	0	NA
263	17302	1	0.07	0	NA
263	17302	2	0.83	0	NA
263	17302	3	0.027	0	NA
264	16958	1	NA	1	0.05
264	16958	2	0.41	0	NA
264	16958	3	0.0391	0	NA
264	17014	1	0.23	0	NA
264	17014	2	NA	1	0.1
264	17014	3	NA	1	0.02
264	17042	1	NA	1	0.05
264	17042	2	NA	1	0.1
264	17042	3	0.0287	0	NA
264	17050	1	NA	1	0.05
264	17050	2	NA	1	0.1
264	17050	3	0.0631	0	NA
264	17134	1	NA	1	0.05
264	17134	2	0.14	0	NA
264	17134	3	0.0272	0	NA
264	17211	1	0.06	0	NA
264	17211	2	1.99	0	NA
264	17211	3	0.0575	0	NA
264	17238	1	NA	1	0.05
264	17238	2	0.17	0	NA
264	17238	3	0.024	0	NA
264	17280	1	NA	1	0.05
264	17280	2	0.15	0	NA
264	17280	3	NA	1	0.02
264	17302	1	0.07	0	NA
264	17302	2	0.32	0	NA
264	17302	3	0.031	0	NA
265	16958	1	0.08	0	NA
265	16958	2	3.11	0	NA
265	16958	3	0.054	0	NA
265	17014	1	0.12	0	NA
265	17014	2	NA	1	0.1
265	17014	3	0.0325	0	NA
265	17042	1	NA	1	0.05
265	17042	2	NA	1	0.1
265	17042	3	0.0851	0	NA
265	17050	1	0.07	0	NA
265	17050	2	0.13	0	NA
265	17050	3	0.0647	0	NA
265	17211	1	2	0	NA
265	17211	2	4.01	0	NA
265	17211	3	0.1276	0	NA
265	17239	1	0.07	0	NA
265	17239	2	0.53	0	NA
265	17239	3	0.0606	0	NA
265	17280	1	0.05	0	NA
265	17280	2	0.23	0	NA
265	17280	3	0.046	0	NA
265	17302	1	NA	1	0.05
265	17302	2	0.19	0	NA
265	17302	3	0.05	0	NA
266	17700	1	0.08	0	NA
266	17700	2	0.5	0	NA
266	17700	3	0.2347	0	NA
266	17715	1	0.23	0	NA
266	17715	2	0.93	0	NA
266	17715	3	0.6396	0	NA
266	17812	1	1.74	0	NA
266	17812	2	0.84	0	NA
266	17812	3	0.0438	0	NA
266	17861	1	0.34	0	NA
266	17861	2	4.9	0	NA
266	17861	3	0.0492	0	NA
266	17875	1	0.98	0	NA
266	17875	2	11	0	NA
266	17875	3	0.132	0	NA
267	16972	1	0.11	0	NA
267	16972	2	0.93	0	NA
267	16972	3	0.0675	0	NA
267	17015	1	0.18	0	NA
267	17015	2	0.12	0	NA
267	17015	3	NA	1	0.02
267	17029	1	NA	1	0.05
267	17029	2	NA	1	0.1
267	17029	3	NA	1	0.02
267	17057	1	0.05	0	NA
267	17057	2	0.1	0	NA
267	17057	3	0.0615	0	NA
267	17084	1	0.05	0	NA
267	17084	2	0.39	0	NA
267	17084	3	0.061	0	NA
267	17126	1	NA	1	0.05
267	17126	2	1.2	0	NA
267	17126	3	0.0285	0	NA
267	17141	1	0.05	0	NA
267	17141	2	0.35	0	NA
267	17141	3	NA	1	0.02
267	17169	1	0.11	0	NA
267	17169	2	0.5	0	NA
267	17169	3	0.058	0	NA
267	17196	1	0.05	0	NA
267	17196	2	1.74	0	NA
267	17196	3	NA	1	0.02
267	17232	1	0.43	0	NA
267	17232	2	4.56	0	NA
267	17232	3	0.0676	0	NA
267	17259	1	0.1	0	NA
267	17259	2	3.66	0	NA
267	17259	3	NA	1	0.02
267	17301	1	0.13	0	NA
267	17301	2	3.57	0	NA
267	17301	3	0.02	0	NA
268	16959	1	0.13	0	NA
268	16959	2	0.71	0	NA
268	16959	3	0.0525	0	NA
268	17015	1	0.45	0	NA
268	17015	2	NA	1	0.1
268	17015	3	0.0642	0	NA
268	17042	1	0.05	0	NA
268	17042	2	0.1	0	NA
268	17042	3	0.0586	0	NA
268	17070	1	0.05	0	NA
268	17070	2	0.12	0	NA
268	17070	3	0.0476	0	NA
268	17099	1	0.13	0	NA
268	17099	2	0.13	0	NA
268	17099	3	0.0836	0	NA
268	17133	1	0.94	0	NA
268	17133	2	0.5	0	NA
268	17133	3	0.0719	0	NA
268	17168	1	1.25	0	NA
268	17168	2	1	0	NA
268	17168	3	0.0752	0	NA
268	17189	1	1.27	0	NA
268	17189	2	0.87	0	NA
268	17189	3	0.0755	0	NA
268	17210	1	0.93	0	NA
268	17210	2	1.19	0	NA
268	17210	3	0.0701	0	NA
268	17246	1	0.49	0	NA
268	17246	2	1.09	0	NA
268	17246	3	0.0398	0	NA
268	17280	1	0.06	0	NA
268	17280	2	0.29	0	NA
268	17280	3	0.056	0	NA
268	17316	1	0.09	0	NA
268	17316	2	0.47	0	NA
268	17316	3	0.103	0	NA
269	16959	1	0.07	0	NA
269	16959	2	0.42	0	NA
269	16959	3	0.0744	0	NA
269	17015	1	0.06	0	NA
269	17015	2	NA	1	0.1
269	17015	3	0.1548	0	NA
269	17042	1	NA	1	0.05
269	17042	2	NA	1	0.1
269	17042	3	0.1313	0	NA
269	17070	1	0.07	0	NA
269	17070	2	NA	1	0.1
269	17070	3	0.1924	0	NA
269	17099	1	1.6	0	NA
269	17099	2	0.17	0	NA
269	17099	3	0.2356	0	NA
269	17133	1	1.85	0	NA
269	17133	2	0.81	0	NA
269	17133	3	0.1857	0	NA
269	17168	1	1.38	0	NA
269	17168	2	0.81	0	NA
269	17168	3	0.154	0	NA
269	17189	1	0.81	0	NA
269	17189	2	1.12	0	NA
269	17189	3	0.2428	0	NA
269	17210	1	0.22	0	NA
269	17210	2	1.11	0	NA
269	17210	3	0.1598	0	NA
269	17246	1	0.77	0	NA
269	17246	2	0.44	0	NA
269	17246	3	0.0621	0	NA
269	17280	1	0.26	0	NA
269	17280	2	0.47	0	NA
269	17280	3	0.082	0	NA
269	17316	1	0.13	0	NA
269	17316	2	0.66	0	NA
269	17316	3	0.313	0	NA
270	17701	1	0.09	0	NA
270	17701	2	0.49	0	NA
270	17701	3	0.0999	0	NA
270	17742	1	NA	1	0.05
270	17742	2	0.17	0	NA
270	17742	3	0.0585	0	NA
270	17764	1	NA	1	0.05
270	17764	2	0.12	0	NA
270	17764	3	0.0362	0	NA
270	17784	1	0.08	0	NA
270	17784	2	0.2	0	NA
270	17784	3	0.0283	0	NA
270	17812	1	0.93	0	NA
270	17812	2	0.32	0	NA
270	17812	3	0.0992	0	NA
270	17861	1	2.63	0	NA
270	17861	2	0.54	0	NA
270	17861	3	0.1105	0	NA
270	17875	1	2.3	0	NA
270	17875	2	1.22	0	NA
270	17875	3	0.0877	0	NA
271	16972	1	0.31	0	NA
271	16972	2	1.23	0	NA
271	16972	3	NA	1	0.02
271	17014	1	0.17	0	NA
271	17014	2	0.11	0	NA
271	17014	3	0.0458	0	NA
271	17030	1	NA	1	0.05
271	17030	2	NA	1	0.1
271	17030	3	0.0577	0	NA
271	17126	1	4.98	0	NA
271	17126	2	0.62	0	NA
271	17126	3	0.0808	0	NA
271	17182	1	3.32	0	NA
271	17182	2	1.01	0	NA
271	17182	3	0.0333	0	NA
271	17210	1	3.04	0	NA
271	17210	2	1.26	0	NA
271	17210	3	0.0618	0	NA
271	17231	1	2.88	0	NA
271	17231	2	0.75	0	NA
271	17231	3	0.0313	0	NA
271	17280	1	0.12	0	NA
271	17280	2	0.53	0	NA
271	17280	3	0.022	0	NA
271	17294	1	0.35	0	NA
271	17294	2	0.86	0	NA
271	17294	3	0.035	0	NA
272	17336	1	0.1	0	NA
272	17336	2	0.42	0	NA
272	17336	3	0.064	0	NA
272	17351	1	0.07	0	NA
272	17351	2	0.47	0	NA
272	17351	3	0.1414	0	NA
272	17386	1	0.09	0	NA
272	17386	2	0.36	0	NA
272	17386	3	0.042	0	NA
272	17434	1	0.05	0	NA
272	17434	2	0.31	0	NA
272	17434	3	0.026	0	NA
272	17448	1	0.12	0	NA
272	17448	2	0.52	0	NA
272	17448	3	0.0281	0	NA
272	17490	1	0.21	0	NA
272	17490	2	0.37	0	NA
272	17490	3	0.0294	0	NA
272	17533	1	0.74	0	NA
272	17533	2	0.41	0	NA
272	17533	3	0.1299	0	NA
272	17560	1	0.56	0	NA
272	17560	2	0.42	0	NA
272	17560	3	NA	1	0.02
272	17602	1	NA	1	0.05
272	17602	2	0.25	0	NA
272	17602	3	0.025	0	NA
272	17624	1	NA	1	0.05
272	17624	2	0.2	0	NA
272	17624	3	0.037	0	NA
272	17673	1	0.07	0	NA
272	17673	2	0.28	0	NA
272	17673	3	0.0314	0	NA
273	16566	1	0.13	0	NA
273	16566	2	2.09	0	NA
273	16566	3	NA	1	0.02
273	16587	1	0.09	0	NA
273	16587	2	2.12	0	NA
273	16587	3	NA	1	0.02
273	16615	1	NA	1	0.05
273	16615	2	1.87	0	NA
273	16615	3	NA	1	0.02
273	16643	1	0.05	0	NA
273	16643	2	1.54	0	NA
273	16643	3	0.032	0	NA
273	16671	1	NA	1	0.05
273	16671	2	1.21	0	NA
273	16671	3	NA	1	0.02
273	16698	1	NA	1	0.05
273	16698	2	1.17	0	NA
273	16698	3	0.0203	0	NA
273	16734	1	0.06	0	NA
273	16734	2	0.87	0	NA
273	16734	3	NA	1	0.02
273	16762	1	0.06	0	NA
273	16762	2	1.06	0	NA
273	16762	3	NA	1	0.02
274	16972	1	NA	1	0.05
274	16972	2	0.26	0	NA
274	16972	3	NA	1	0.02
274	17014	1	0.17	0	NA
274	17014	2	0.15	0	NA
274	17014	3	NA	1	0.02
274	17030	1	NA	1	0.05
274	17030	2	NA	1	0.1
274	17030	3	0.0421	0	NA
274	17064	1	NA	1	0.05
274	17064	2	0.13	0	NA
274	17064	3	0.0584	0	NA
274	17092	1	0.05	0	NA
274	17092	2	0.16	0	NA
274	17092	3	NA	1	0.02
274	17126	1	0.16	0	NA
274	17126	2	0.95	0	NA
274	17126	3	0.0311	0	NA
274	17140	1	0.09	0	NA
274	17140	2	0.19	0	NA
274	17140	3	NA	1	0.02
274	17182	1	0.17	0	NA
274	17182	2	1.41	0	NA
274	17182	3	0.0326	0	NA
274	17210	1	NA	1	0.05
274	17210	2	1.37	0	NA
274	17210	3	0.0316	0	NA
274	17231	1	NA	1	0.05
274	17231	2	1.09	0	NA
274	17231	3	0.0379	0	NA
274	17274	1	NA	1	0.05
274	17274	2	0.22	0	NA
274	17274	3	0.045	0	NA
274	17294	1	0.08	0	NA
274	17294	2	0.22	0	NA
274	17294	3	NA	1	0.02
275	16188	1	0.16	0	NA
275	16188	2	0.22	0	NA
275	16224	1	0.11	0	NA
275	16224	2	0.42	0	NA
275	16252	1	NA	1	0.1
275	16252	2	0.22	0	NA
275	16287	1	NA	1	0.1
275	16287	2	0.27	0	NA
275	16322	1	NA	1	0.1
275	16322	2	0.35	0	NA
275	16364	1	NA	1	0.1
275	16364	2	0.37	0	NA
276	16587	1	NA	1	0.05
276	16587	2	0.13	0	NA
276	16587	3	0.0756	0	NA
276	16615	1	NA	1	0.05
276	16615	2	1.59	0	NA
276	16615	3	0.0747	0	NA
276	16643	1	0.05	0	NA
276	16643	2	0.19	0	NA
276	16643	3	0.087	0	NA
276	16672	1	0.08	0	NA
276	16672	2	0.18	0	NA
276	16672	3	0.0692	0	NA
276	16698	1	1.29	0	NA
276	16698	2	0.36	0	NA
276	16698	3	0.0918	0	NA
276	16734	1	1.26	0	NA
276	16734	2	0.14	0	NA
276	16734	3	0.06	0	NA
276	16840	1	0.6	0	NA
276	16840	2	2.46	0	NA
276	16840	3	0.1163	0	NA
276	16868	1	0.13	0	NA
276	16868	2	1.5	0	NA
276	16868	3	0.0956	0	NA
276	16916	1	0.44	0	NA
276	16916	2	0.17	0	NA
276	16916	3	0.1251	0	NA
276	16945	1	0.09	0	NA
276	16945	2	0.13	0	NA
276	16945	3	0.0975	0	NA
277	16587	1	NA	1	0.05
277	16587	2	0.14	0	NA
277	16587	3	0.0784	0	NA
277	16615	1	0.06	0	NA
277	16615	2	0.39	0	NA
277	16615	3	0.1172	0	NA
277	16643	1	0.08	0	NA
277	16643	2	0.2	0	NA
277	16643	3	0.078	0	NA
277	16672	1	0.08	0	NA
277	16672	2	0.19	0	NA
277	16672	3	0.1687	0	NA
277	16698	1	NA	1	0.05
277	16698	2	NA	1	0.1
277	16698	3	0.1104	0	NA
277	16734	1	0.05	0	NA
277	16734	2	0.2	0	NA
277	16734	3	0.17	0	NA
277	16840	1	0.25	0	NA
277	16840	2	1.58	0	NA
277	16840	3	0.0971	0	NA
277	16868	1	0.15	0	NA
277	16868	2	1.37	0	NA
277	16868	3	0.0864	0	NA
277	16916	1	NA	1	0.05
277	16916	2	NA	1	0.1
277	16916	3	0.0836	0	NA
277	16945	1	NA	1	0.05
277	16945	2	0.13	0	NA
277	16945	3	0.1268	0	NA
278	16959	1	0.33	0	NA
278	16959	2	2.42	0	NA
278	16959	3	0.1389	0	NA
278	16979	1	0.08	0	NA
278	16979	2	0.2	0	NA
278	16979	3	0.1438	0	NA
278	17022	1	0.23	0	NA
278	17022	2	NA	1	0.1
278	17022	3	0.1616	0	NA
278	17211	1	0.22	0	NA
278	17211	2	1.39	0	NA
278	17211	3	0.1168	0	NA
278	17254	1	0.07	0	NA
278	17254	2	0.21	0	NA
278	17254	3	0.0326	0	NA
278	17274	1	0.06	0	NA
278	17274	2	0.28	0	NA
278	17274	3	0.033	0	NA
278	17294	1	0.18	0	NA
278	17294	2	0.41	0	NA
278	17294	3	0.143	0	NA
279	16959	1	0.06	0	NA
279	16959	2	0.71	0	NA
279	16959	3	0.0375	0	NA
279	16979	1	NA	1	0.05
279	16979	2	NA	1	0.1
279	16979	3	NA	1	0.02
279	17022	1	0.14	0	NA
279	17022	2	0.11	0	NA
279	17022	3	0.0303	0	NA
279	17211	1	NA	1	0.05
279	17211	2	0.12	0	NA
279	17211	3	NA	1	0.02
279	17254	1	NA	1	0.05
279	17254	2	0.2	0	NA
279	17254	3	NA	1	0.02
279	17274	1	NA	1	0.05
279	17274	2	0.17	0	NA
279	17274	3	NA	1	0.02
279	17294	1	0.06	0	NA
279	17294	2	0.25	0	NA
279	17294	3	NA	1	0.02
280	17700	1	0.08	0	NA
280	17700	2	0.52	0	NA
280	17700	3	0.4093	0	NA
280	17715	1	0.89	0	NA
280	17715	2	0.77	0	NA
280	17715	3	0.4672	0	NA
281	16965	1	0.27	0	NA
281	16965	2	1.07	0	NA
281	16965	3	0.0798	0	NA
281	16986	1	0.25	0	NA
281	16986	2	0.6	0	NA
281	16986	3	NA	1	0.02
281	17029	1	0.13	0	NA
281	17029	2	1.21	0	NA
281	17029	3	NA	1	0.02
281	17063	1	NA	1	0.05
281	17063	2	0.53	0	NA
281	17063	3	NA	1	0.02
281	17091	1	NA	1	0.05
281	17091	2	2.4	0	NA
281	17091	3	NA	1	0.02
281	17126	1	0.05	0	NA
281	17126	2	5.55	0	NA
281	17126	3	NA	1	0.02
281	17140	1	0.06	0	NA
281	17140	2	7.59	0	NA
281	17140	3	NA	1	0.02
281	17175	1	0.05	0	NA
281	17175	2	7.13	0	NA
281	17175	3	NA	1	0.02
281	17203	1	NA	1	0.05
281	17203	2	8.02	0	NA
281	17203	3	NA	1	0.02
281	17224	1	0.05	0	NA
281	17224	2	4.34	0	NA
281	17224	3	NA	1	0.02
281	17259	1	0.09	0	NA
281	17259	2	1.46	0	NA
281	17259	3	NA	1	0.02
281	17301	1	0.08	0	NA
281	17301	2	0.64	0	NA
281	17301	3	0.021	0	NA
282	16216	1	NA	1	0.1
282	16216	2	0.21	0	NA
282	16245	1	NA	1	0.1
282	16245	2	0.6	0	NA
282	16274	1	0.38	0	NA
282	16274	2	0.19	0	NA
282	16307	1	NA	1	0.1
282	16307	2	0.25	0	NA
282	16336	1	0.23	0	NA
282	16336	2	0.81	0	NA
282	16377	1	NA	1	0.1
282	16377	2	0.14	0	NA
283	16188	1	0.69	0	NA
283	16188	2	0.17	0	NA
283	16232	1	NA	1	0.1
283	16232	2	0.35	0	NA
283	16258	1	0.13	0	NA
283	16258	2	3.19	0	NA
283	16293	1	NA	1	0.1
283	16293	2	1.94	0	NA
283	16328	1	NA	1	0.1
283	16328	2	3.45	0	NA
283	16371	1	0.16	0	NA
283	16371	2	4.47	0	NA
284	16188	1	0.14	0	NA
284	16188	2	5.8	0	NA
284	16232	1	0.18	0	NA
284	16232	2	4.26	0	NA
284	16258	1	NA	1	0.1
284	16258	2	0.12	0	NA
284	16293	1	NA	1	0.1
284	16293	2	0.12	0	NA
284	16328	1	NA	1	0.1
284	16328	2	0.11	0	NA
284	16371	1	NA	1	0.1
284	16371	2	0.12	0	NA
285	16581	1	NA	1	0.05
285	16581	2	0.28	0	NA
285	16581	3	NA	1	0.02
285	16609	1	0.06	0	NA
285	16609	2	0.17	0	NA
285	16609	3	NA	1	0.02
285	16636	1	NA	1	0.05
285	16636	2	NA	1	0.1
285	16636	3	NA	1	0.02
285	16665	1	NA	1	0.05
285	16665	2	0.28	0	NA
285	16665	3	NA	1	0.02
285	16693	1	NA	1	0.05
285	16693	2	0.52	0	NA
285	16693	3	NA	1	0.02
285	16727	1	0.15	0	NA
285	16727	2	1.6	0	NA
285	16727	3	0.04	0	NA
285	16755	1	0.14	0	NA
285	16755	2	0.67	0	NA
285	16755	3	NA	1	0.02
285	16832	1	NA	1	0.05
285	16832	2	1.22	0	NA
285	16832	3	NA	1	0.02
285	16853	1	0.07	0	NA
285	16853	2	0.86	0	NA
285	16853	3	NA	1	0.02
285	16909	1	0.05	0	NA
285	16909	2	0.41	0	NA
285	16909	3	NA	1	0.02
285	16945	1	0.05	0	NA
285	16945	2	0.32	0	NA
285	16945	3	0.0207	0	NA
286	16951	1	NA	1	0.05
286	16951	2	0.3	0	NA
286	16951	3	0.0213	0	NA
286	16979	1	NA	1	0.05
286	16979	2	NA	1	0.1
286	16979	3	NA	1	0.02
286	17021	1	0.08	0	NA
286	17021	2	NA	1	0.1
286	17021	3	0.0237	0	NA
286	17063	1	NA	1	0.05
286	17063	2	NA	1	0.1
286	17063	3	0.0216	0	NA
286	17092	1	NA	1	0.05
286	17092	2	0.11	0	NA
286	17092	3	NA	1	0.02
286	17112	1	0.05	0	NA
286	17112	2	NA	1	0.1
286	17112	3	NA	1	0.02
286	17140	1	0.12	0	NA
286	17140	2	0.22	0	NA
286	17140	3	NA	1	0.02
286	17183	1	0.06	0	NA
286	17183	2	0.34	0	NA
286	17183	3	NA	1	0.02
286	17210	1	NA	1	0.05
286	17210	2	0.18	0	NA
286	17210	3	NA	1	0.02
286	17254	1	0.06	0	NA
286	17254	2	0.26	0	NA
286	17254	3	NA	1	0.02
286	17274	1	0.05	0	NA
286	17274	2	0.22	0	NA
286	17274	3	NA	1	0.02
286	17294	1	NA	1	0.05
286	17294	2	0.2	0	NA
286	17294	3	NA	1	0.02
287	16951	1	0.36	0	NA
287	16951	2	1.37	0	NA
287	16951	3	0.0304	0	NA
287	16979	1	0.1	0	NA
287	16979	2	1	0	NA
287	16979	3	NA	1	0.02
287	17021	1	0.15	0	NA
287	17021	2	0.71	0	NA
287	17021	3	NA	1	0.02
287	17063	1	0.2	0	NA
287	17063	2	0.39	0	NA
287	17063	3	NA	1	0.02
287	17092	1	0.45	0	NA
287	17092	2	1.52	0	NA
287	17092	3	NA	1	0.02
287	17112	1	0.3	0	NA
287	17112	2	2.18	0	NA
287	17112	3	NA	1	0.02
287	17140	1	0.33	0	NA
287	17140	2	2.89	0	NA
287	17140	3	NA	1	0.02
287	17183	1	0.63	0	NA
287	17183	2	2.88	0	NA
287	17183	3	NA	1	0.02
287	17210	1	0.24	0	NA
287	17210	2	5.9	0	NA
287	17210	3	NA	1	0.02
287	17254	1	0.26	0	NA
287	17254	2	3.34	0	NA
287	17254	3	NA	1	0.02
287	17274	1	0.23	0	NA
287	17274	2	3.69	0	NA
287	17274	3	NA	1	0.02
287	17294	1	0.28	0	NA
287	17294	2	3.28	0	NA
287	17294	3	NA	1	0.02
288	17343	1	NA	1	0.05
288	17343	2	0.24	0	NA
288	17343	3	0.03	0	NA
288	17371	1	NA	1	0.05
288	17371	2	0.29	0	NA
288	17371	3	0.032	0	NA
288	17385	1	0.08	0	NA
288	17385	2	0.35	0	NA
288	17385	3	0.096	0	NA
288	17413	1	NA	1	0.05
288	17413	2	0.22	0	NA
288	17413	3	0.0305	0	NA
288	17441	1	0.08	0	NA
288	17441	2	0.33	0	NA
288	17441	3	NA	1	0.02
288	17476	1	NA	1	0.05
288	17476	2	0.11	0	NA
288	17476	3	NA	1	0.02
288	17539	1	NA	1	0.05
288	17539	2	0.13	0	NA
288	17539	3	NA	1	0.02
288	17574	1	NA	1	0.05
288	17574	2	0.12	0	NA
288	17574	3	NA	1	0.02
288	17595	1	0.1	0	NA
288	17595	2	0.12	0	NA
288	17595	3	NA	1	0.02
288	17637	1	NA	1	0.05
288	17637	2	0.18	0	NA
288	17637	3	NA	1	0.02
288	17665	1	NA	1	0.05
288	17665	2	0.18	0	NA
288	17665	3	0.0287	0	NA
289	17343	1	0.05	0	NA
289	17343	2	0.37	0	NA
289	17343	3	NA	1	0.02
289	17371	1	0.06	0	NA
289	17371	2	0.18	0	NA
289	17371	3	NA	1	0.02
289	17385	1	0.08	0	NA
289	17385	2	0.25	0	NA
289	17385	3	NA	1	0.02
289	17413	1	NA	1	0.05
